f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005493 10000 118 125.000000
1+1E-0.187942 1+1E-8 0.005639 10000 121 125.000000
1+1E-0.546643 1+1E-8 0.005808 10000 118 125.000000
1+1E-0.875664 1+1E-8 0.005850 10000 118 125.000000
1+1E-1.190478 1+1E-8 0.011547 20000 233 250.000000
1+1E-1.498346 1+1E-8 0.011552 20000 235 250.000000
1+1E-1.802783 1+1E-8 0.017201 30000 348 375.000000
1+1E-2.105512 1+1E-8 0.011420 20000 225 250.000000
1+1E-2.407391 1+1E-8 0.022837 40000 456 500.000000
1+1E-2.708846 1+1E-8 0.017222 30000 342 375.000000
1+1E-3.010088 1+1E-8 0.040308 70000 806 875.000000
1+1E-3.311224 1+1E-8 0.022934 40000 455 500.000000
1+1E-3.612307 1+1E-8 0.017252 30000 340 375.000000
1+1E-3.913363 1+1E-8 0.028452 50000 563 625.000000
1+1E-4.214407 1+1E-8 0.034308 60000 675 750.000000
1+1E-4.515443 1+1E-8 0.034248 60000 680 750.000000
1+1E-4.816477 1+1E-8 0.022807 40000 452 500.000000
1+1E-5.117508 1+1E-8 0.085218 150000 1698 1875.000000
1+1E-5.418539 1+1E-8 0.045449 80000 905 1000.000000
1+1E-5.719570 1+1E-8 0.045559 80000 916 1000.000000
1+1E-6.020600 1+1E-8 0.034173 60000 677 750.000000
1+1E-6.321630 1+1E-8 0.034148 60000 683 750.000000
1+1E-6.622660 1+1E-8 0.034111 60000 680 750.000000
1+1E-6.923690 1+1E-8 0.051342 90000 1021 1125.000000
1+1E-7.224720 1+1E-8 0.034189 60000 680 750.000000
1+1E-7.525750 1+1E-8 0.034207 60000 678 750.000000
1+1E-7.826780 1+1E-8 0.051819 90000 1021 1125.000000
0.765273
