L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:33 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005524s
Sat May 29 09:47:33 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005678s
Sat May 29 09:47:33 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005757s
Sat May 29 09:47:33 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005765s
Sat May 29 09:47:33 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011545s
Sat May 29 09:47:33 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011487s
Sat May 29 09:47:33 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011487s
Sat May 29 09:47:33 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017254s
Sat May 29 09:47:33 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 30000 | flat time: 0.017219s
Sat May 29 09:47:34 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 100000 | flat time: 0.057366s
Sat May 29 09:47:34 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 70000 | flat time: 0.040094s
Sat May 29 09:47:34 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 50000 | flat time: 0.028678s
Sat May 29 09:47:34 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 50000 | flat time: 0.028754s
Sat May 29 09:47:34 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.028635s
Sat May 29 09:47:34 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.040469s
Sat May 29 09:47:34 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.039839s
Sat May 29 09:47:34 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 80000 | flat time: 0.045875s
Sat May 29 09:47:34 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 40000 | flat time: 0.022782s
Sat May 29 09:47:34 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 60000 | flat time: 0.034989s
Sat May 29 09:47:34 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 80000 | flat time: 0.046407s
Sat May 29 09:47:34 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 30000 | flat time: 0.017390s
Sat May 29 09:47:34 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 60000 | flat time: 0.034969s
Sat May 29 09:47:34 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 190000 | flat time: 0.110503s
Sat May 29 09:47:34 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 90000 | flat time: 0.052246s
Sat May 29 09:47:34 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034608s
Sat May 29 09:47:34 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.028508s
Sat May 29 09:47:34 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 40000 | flat time: 0.022791s
