L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:48:16 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005580s
Sat May 29 09:48:16 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005656s
Sat May 29 09:48:16 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005759s
Sat May 29 09:48:16 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005786s
Sat May 29 09:48:16 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005847s
Sat May 29 09:48:16 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011710s
Sat May 29 09:48:16 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011675s
Sat May 29 09:48:16 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017404s
Sat May 29 09:48:16 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 30000 | flat time: 0.017438s
Sat May 29 09:48:16 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.023231s
Sat May 29 09:48:16 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 70000 | flat time: 0.040815s
Sat May 29 09:48:16 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 90000 | flat time: 0.052368s
Sat May 29 09:48:16 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.023193s
Sat May 29 09:48:16 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 80000 | flat time: 0.046407s
Sat May 29 09:48:16 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.040512s
Sat May 29 09:48:16 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 60000 | flat time: 0.034764s
Sat May 29 09:48:16 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 80000 | flat time: 0.046768s
Sat May 29 09:48:16 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 120000 | flat time: 0.071372s
Sat May 29 09:48:16 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 80000 | flat time: 0.047427s
Sat May 29 09:48:16 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 90000 | flat time: 0.052526s
Sat May 29 09:48:16 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 70000 | flat time: 0.040787s
Sat May 29 09:48:16 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 60000 | flat time: 0.034728s
Sat May 29 09:48:16 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.040455s
Sat May 29 09:48:16 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 70000 | flat time: 0.040748s
Sat May 29 09:48:16 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034925s
Sat May 29 09:48:16 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 70000 | flat time: 0.041787s
Sat May 29 09:48:16 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 100000 | flat time: 0.059457s
