L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:12 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005567s
Sat May 29 09:47:12 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005670s
Sat May 29 09:47:12 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005864s
Sat May 29 09:47:12 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005819s
Sat May 29 09:47:12 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011584s
Sat May 29 09:47:12 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 30000 | flat time: 0.017313s
Sat May 29 09:47:12 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011464s
Sat May 29 09:47:12 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017247s
Sat May 29 09:47:12 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022816s
Sat May 29 09:47:12 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 30000 | flat time: 0.017194s
Sat May 29 09:47:12 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 80000 | flat time: 0.045821s
Sat May 29 09:47:12 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 50000 | flat time: 0.028501s
Sat May 29 09:47:12 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 50000 | flat time: 0.028649s
Sat May 29 09:47:12 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 30000 | flat time: 0.017076s
Sat May 29 09:47:12 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 80000 | flat time: 0.045986s
Sat May 29 09:47:12 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.040274s
Sat May 29 09:47:12 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 60000 | flat time: 0.034527s
Sat May 29 09:47:13 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 80000 | flat time: 0.045910s
Sat May 29 09:47:13 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 110000 | flat time: 0.062974s
Sat May 29 09:47:13 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 110000 | flat time: 0.063070s
Sat May 29 09:47:13 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034195s
Sat May 29 09:47:13 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 70000 | flat time: 0.039836s
Sat May 29 09:47:13 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.040032s
Sat May 29 09:47:13 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 120000 | flat time: 0.068480s
Sat May 29 09:47:13 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 70000 | flat time: 0.040145s
Sat May 29 09:47:13 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 40000 | flat time: 0.022859s
Sat May 29 09:47:13 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 280000 | flat time: 0.160018s
