f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005693 10000 119 125.000000
1+1E-0.187942 1+1E-8 0.005825 10000 120 125.000000
1+1E-0.546643 1+1E-8 0.006071 10000 118 125.000000
1+1E-0.875664 1+1E-8 0.005953 10000 116 125.000000
1+1E-1.190478 1+1E-8 0.011881 20000 236 250.000000
1+1E-1.498346 1+1E-8 0.011877 20000 236 250.000000
1+1E-1.802783 1+1E-8 0.011723 20000 232 250.000000
1+1E-2.105512 1+1E-8 0.017652 30000 340 375.000000
1+1E-2.407391 1+1E-8 0.023512 40000 458 500.000000
1+1E-2.708846 1+1E-8 0.029761 50000 570 625.000000
1+1E-3.010088 1+1E-8 0.029329 50000 565 625.000000
1+1E-3.311224 1+1E-8 0.052890 90000 1034 1125.000000
1+1E-3.612307 1+1E-8 0.064572 110000 1239 1375.000000
1+1E-3.913363 1+1E-8 0.035055 60000 686 750.000000
1+1E-4.214407 1+1E-8 0.040938 70000 795 875.000000
1+1E-4.515443 1+1E-8 0.029268 50000 563 625.000000
1+1E-4.816477 1+1E-8 0.040899 70000 788 875.000000
1+1E-5.117508 1+1E-8 0.029198 50000 572 625.000000
1+1E-5.418539 1+1E-8 0.035077 60000 676 750.000000
1+1E-5.719570 1+1E-8 0.053044 90000 1030 1125.000000
1+1E-6.020600 1+1E-8 0.029286 50000 568 625.000000
1+1E-6.321630 1+1E-8 0.058667 100000 1137 1250.000000
1+1E-6.622660 1+1E-8 0.023385 40000 450 500.000000
1+1E-6.923690 1+1E-8 0.040902 70000 804 875.000000
1+1E-7.224720 1+1E-8 0.029346 50000 564 625.000000
1+1E-7.525750 1+1E-8 0.023478 40000 455 500.000000
1+1E-7.826780 1+1E-8 0.076399 130000 1470 1625.000000
0.821904
