L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:04 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 20000 | flat time: 0.011063s
Sat May 29 09:47:04 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 20000 | flat time: 0.011374s
Sat May 29 09:47:04 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005760s
Sat May 29 09:47:04 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005749s
Sat May 29 09:47:04 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011787s
Sat May 29 09:47:04 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011473s
Sat May 29 09:47:04 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 30000 | flat time: 0.017079s
Sat May 29 09:47:04 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.022750s
Sat May 29 09:47:04 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 50000 | flat time: 0.028477s
Sat May 29 09:47:04 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 60000 | flat time: 0.033985s
Sat May 29 09:47:04 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.028218s
Sat May 29 09:47:04 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 50000 | flat time: 0.028299s
Sat May 29 09:47:04 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 50000 | flat time: 0.028345s
Sat May 29 09:47:04 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 70000 | flat time: 0.039926s
Sat May 29 09:47:04 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 60000 | flat time: 0.034030s
Sat May 29 09:47:04 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 60000 | flat time: 0.034140s
Sat May 29 09:47:04 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 40000 | flat time: 0.022714s
Sat May 29 09:47:04 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 60000 | flat time: 0.033988s
Sat May 29 09:47:04 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028205s
Sat May 29 09:47:04 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 80000 | flat time: 0.045297s
Sat May 29 09:47:04 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034096s
Sat May 29 09:47:04 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 40000 | flat time: 0.022677s
Sat May 29 09:47:04 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.039773s
Sat May 29 09:47:04 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.022661s
Sat May 29 09:47:04 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034246s
Sat May 29 09:47:04 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.028440s
Sat May 29 09:47:04 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 40000 | flat time: 0.022795s
