L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:30 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005590s
Sat May 29 09:47:30 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005681s
Sat May 29 09:47:30 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005872s
Sat May 29 09:47:30 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005777s
Sat May 29 09:47:30 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011505s
Sat May 29 09:47:30 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011506s
Sat May 29 09:47:30 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011470s
Sat May 29 09:47:30 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.022833s
Sat May 29 09:47:30 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022798s
Sat May 29 09:47:30 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 50000 | flat time: 0.028515s
Sat May 29 09:47:30 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 120000 | flat time: 0.068683s
Sat May 29 09:47:30 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 100000 | flat time: 0.056892s
Sat May 29 09:47:31 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.022822s
Sat May 29 09:47:31 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.028558s
Sat May 29 09:47:31 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 60000 | flat time: 0.034272s
Sat May 29 09:47:31 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 80000 | flat time: 0.045682s
Sat May 29 09:47:31 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 40000 | flat time: 0.022785s
Sat May 29 09:47:31 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 30000 | flat time: 0.017326s
Sat May 29 09:47:31 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 70000 | flat time: 0.039784s
Sat May 29 09:47:31 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 150000 | flat time: 0.085380s
Sat May 29 09:47:31 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034121s
Sat May 29 09:47:31 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 60000 | flat time: 0.034189s
Sat May 29 09:47:31 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.022960s
Sat May 29 09:47:31 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.034058s
Sat May 29 09:47:31 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034718s
Sat May 29 09:47:31 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.028861s
Sat May 29 09:47:31 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 70000 | flat time: 0.040420s
