L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:10 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005540s
Sat May 29 09:47:10 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005682s
Sat May 29 09:47:10 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005820s
Sat May 29 09:47:10 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005816s
Sat May 29 09:47:10 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005777s
Sat May 29 09:47:10 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011591s
Sat May 29 09:47:10 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011487s
Sat May 29 09:47:10 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 20000 | flat time: 0.011450s
Sat May 29 09:47:10 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022940s
Sat May 29 09:47:10 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 70000 | flat time: 0.039927s
Sat May 29 09:47:10 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.028546s
Sat May 29 09:47:10 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 60000 | flat time: 0.034414s
Sat May 29 09:47:10 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.022946s
Sat May 29 09:47:10 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.029089s
Sat May 29 09:47:10 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 50000 | flat time: 0.032214s
Sat May 29 09:47:10 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 60000 | flat time: 0.058885s
Sat May 29 09:47:10 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 40000 | flat time: 0.024587s
Sat May 29 09:47:10 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 170000 | flat time: 0.103206s
Sat May 29 09:47:10 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 100000 | flat time: 0.091376s
Sat May 29 09:47:10 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 40000 | flat time: 0.023206s
Sat May 29 09:47:10 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 70000 | flat time: 0.040070s
Sat May 29 09:47:10 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 100000 | flat time: 0.056988s
Sat May 29 09:47:10 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.039736s
Sat May 29 09:47:10 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 50000 | flat time: 0.028546s
Sat May 29 09:47:11 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 50000 | flat time: 0.028375s
Sat May 29 09:47:11 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 100000 | flat time: 0.056683s
Sat May 29 09:47:11 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 60000 | flat time: 0.033925s
