f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005479 10000 116 125.000000
1+1E-0.187942 1+1E-8 0.005633 10000 119 125.000000
1+1E-0.546643 1+1E-8 0.005734 10000 119 125.000000
1+1E-0.875664 1+1E-8 0.005766 10000 117 125.000000
1+1E-1.190478 1+1E-8 0.011520 20000 235 250.000000
1+1E-1.498346 1+1E-8 0.011493 20000 233 250.000000
1+1E-1.802783 1+1E-8 0.017053 30000 347 375.000000
1+1E-2.105512 1+1E-8 0.016986 30000 346 375.000000
1+1E-2.407391 1+1E-8 0.022723 40000 453 500.000000
1+1E-2.708846 1+1E-8 0.034292 60000 679 750.000000
1+1E-3.010088 1+1E-8 0.022730 40000 450 500.000000
1+1E-3.311224 1+1E-8 0.034059 60000 680 750.000000
1+1E-3.612307 1+1E-8 0.079614 140000 1580 1750.000000
1+1E-3.913363 1+1E-8 0.045425 80000 901 1000.000000
1+1E-4.214407 1+1E-8 0.028339 50000 572 625.000000
1+1E-4.515443 1+1E-8 0.068080 120000 1362 1500.000000
1+1E-4.816477 1+1E-8 0.102217 180000 2031 2250.000000
1+1E-5.117508 1+1E-8 0.039616 70000 800 875.000000
1+1E-5.418539 1+1E-8 0.028346 50000 564 625.000000
1+1E-5.719570 1+1E-8 0.022771 40000 450 500.000000
1+1E-6.020600 1+1E-8 0.028315 50000 565 625.000000
1+1E-6.321630 1+1E-8 0.034064 60000 695 750.000000
1+1E-6.622660 1+1E-8 0.022665 40000 450 500.000000
1+1E-6.923690 1+1E-8 0.022746 40000 450 500.000000
1+1E-7.224720 1+1E-8 0.040139 70000 793 875.000000
1+1E-7.525750 1+1E-8 0.045744 80000 907 1000.000000
1+1E-7.826780 1+1E-8 0.034105 60000 679 750.000000
0.835883
