L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:46:59 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005498s
Sat May 29 09:46:59 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005601s
Sat May 29 09:46:59 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005715s
Sat May 29 09:46:59 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005755s
Sat May 29 09:46:59 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011525s
Sat May 29 09:46:59 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011410s
Sat May 29 09:46:59 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 30000 | flat time: 0.017091s
Sat May 29 09:46:59 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.022744s
Sat May 29 09:46:59 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 30000 | flat time: 0.017075s
Sat May 29 09:46:59 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.022629s
Sat May 29 09:46:59 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 40000 | flat time: 0.022691s
Sat May 29 09:46:59 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 60000 | flat time: 0.034092s
Sat May 29 09:46:59 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 70000 | flat time: 0.039674s
Sat May 29 09:46:59 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 90000 | flat time: 0.050967s
Sat May 29 09:46:59 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 80000 | flat time: 0.045221s
Sat May 29 09:46:59 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 40000 | flat time: 0.022647s
Sat May 29 09:46:59 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 50000 | flat time: 0.028309s
Sat May 29 09:46:59 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 30000 | flat time: 0.016926s
Sat May 29 09:46:59 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 160000 | flat time: 0.090386s
Sat May 29 09:46:59 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 70000 | flat time: 0.039668s
Sat May 29 09:46:59 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 40000 | flat time: 0.022592s
Sat May 29 09:46:59 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028435s
Sat May 29 09:47:00 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 150000 | flat time: 0.084789s
Sat May 29 09:47:00 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.022842s
Sat May 29 09:47:00 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034055s
Sat May 29 09:47:00 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.028504s
Sat May 29 09:47:00 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 60000 | flat time: 0.034203s
