L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:48:10 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005693s
Sat May 29 09:48:10 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005825s
Sat May 29 09:48:10 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.006071s
Sat May 29 09:48:10 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005953s
Sat May 29 09:48:10 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011881s
Sat May 29 09:48:10 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011877s
Sat May 29 09:48:10 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011723s
Sat May 29 09:48:10 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017652s
Sat May 29 09:48:10 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.023512s
Sat May 29 09:48:10 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 50000 | flat time: 0.029761s
Sat May 29 09:48:10 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.029329s
Sat May 29 09:48:10 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 90000 | flat time: 0.052890s
Sat May 29 09:48:10 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 110000 | flat time: 0.064572s
Sat May 29 09:48:10 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 60000 | flat time: 0.035055s
Sat May 29 09:48:10 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.040938s
Sat May 29 09:48:10 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 50000 | flat time: 0.029268s
Sat May 29 09:48:10 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 70000 | flat time: 0.040899s
Sat May 29 09:48:10 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 50000 | flat time: 0.029198s
Sat May 29 09:48:10 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 60000 | flat time: 0.035077s
Sat May 29 09:48:10 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 90000 | flat time: 0.053044s
Sat May 29 09:48:10 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 50000 | flat time: 0.029286s
Sat May 29 09:48:10 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 100000 | flat time: 0.058667s
Sat May 29 09:48:11 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.023385s
Sat May 29 09:48:11 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 70000 | flat time: 0.040902s
Sat May 29 09:48:11 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 50000 | flat time: 0.029346s
Sat May 29 09:48:11 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 40000 | flat time: 0.023478s
Sat May 29 09:48:11 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 130000 | flat time: 0.076399s
