q q_max q_time hits q_time/hits 
1 127 0.172827 1 0.172827
2 127 0.255289 2 0.127644
3 127 0.256888 3 0.085629
4 127 0.362861 5 0.072572
5 127 0.476464 6 0.079411
6 127 0.620322 8 0.077540
7 127 0.690866 9 0.076763
8 127 0.837325 11 0.076120
9 127 1.329754 13 0.102289
10 127 1.072061 14 0.076576
11 127 1.238022 16 0.077376
12 127 1.487284 18 0.082627
13 127 1.528212 19 0.080432
14 127 1.682587 21 0.080123
15 127 2.340541 23 0.101763
16 127 2.755207 25 0.110208
17 127 2.431746 26 0.093529
18 127 2.775668 28 0.099131
19 127 2.549227 30 0.084974
20 127 3.115736 32 0.097367
21 127 2.722154 33 0.082490
22 127 3.721385 35 0.106325
23 127 3.710658 37 0.100288
24 127 4.900161 39 0.125645
25 127 6.772003 41 0.165171
26 127 4.003023 42 0.095310
27 127 4.959845 44 0.112724
28 127 4.673197 46 0.101591
29 127 7.149945 48 0.148957
30 127 11.253092 50 0.225062
31 127 5.356965 51 0.105039
32 127 5.566041 53 0.105020
33 127 6.202265 55 0.112768
34 127 8.857953 57 0.155403
35 127 8.925762 59 0.151284
36 127 13.349244 61 0.218840
37 127 7.945179 62 0.128148
38 127 11.757982 64 0.183718
39 127 12.504212 66 0.189458
40 127 23.459774 68 0.344997
41 127 21.535305 70 0.307647
42 127 34.410658 72 0.477926
43 127 11.828818 73 0.162039
44 127 14.489268 75 0.193190
45 127 16.302550 77 0.211721
46 127 17.154386 79 0.217144
47 127 36.096187 81 0.445632
48 127 30.713853 83 0.370046
49 127 49.373851 85 0.580869
50 127 18.487440 86 0.214970
51 127 16.665152 88 0.189377
52 127 22.475836 90 0.249732
53 127 24.901959 92 0.270673
54 127 38.931725 94 0.414167
55 127 33.881173 96 0.352929
56 127 23.738056 98 0.242225
57 127 20.219995 99 0.204242
58 127 17.065129 101 0.168962
59 127 31.069504 103 0.301646
60 127 35.692473 105 0.339928
61 127 41.807012 107 0.390720
62 127 36.618993 109 0.335954
63 127 37.610632 111 0.338835
64 127 302.628448 113 2.678128
65 127 17.309255 114 0.151836
66 127 31.170376 116 0.268710
67 127 42.067205 118 0.356502
68 127 48.211809 120 0.401765
69 127 21.936918 122 0.179811
70 127 83.751131 124 0.675412
71 127 35.657887 126 0.282999
72 127 79.523596 128 0.621278
73 127 27.206146 130 0.209278
74 127 32.059662 132 0.242876
75 127 97.208806 134 0.725439
76 127 93.353730 136 0.686424
77 127 54.239492 138 0.393040
78 127 67.551703 140 0.482512
79 127 53.823614 142 0.379040
80 127 85.783602 144 0.595719
81 127 82.422181 146 0.564535
82 127 68.105629 148 0.460173
83 127 66.194867 150 0.441299
84 127 45.327879 152 0.298210
85 127 44.754748 154 0.290615
86 127 46.235224 156 0.296380
87 127 41.709039 158 0.263981
88 127 58.202404 160 0.363765
89 127 41.813140 162 0.258106
90 127 45.074228 164 0.274843
91 127 52.922955 166 0.318813
92 127 70.019723 168 0.416784
93 127 61.772359 170 0.363367
94 127 70.203370 172 0.408159
95 127 81.179460 174 0.466549
96 127 55.626763 176 0.316061
97 127 69.499233 178 0.390445
98 127 55.370847 180 0.307616
99 127 58.239043 182 0.319995
100 127 62.257293 184 0.338355
101 127 49.266635 186 0.264874
102 127 50.962869 188 0.271079
103 127 48.441839 190 0.254957
104 127 57.773559 192 0.300904
105 127 48.805024 194 0.251572
106 127 56.208518 196 0.286778
107 127 71.763990 198 0.362444
108 127 58.369147 200 0.291846
109 127 50.065632 202 0.247850
110 127 60.912165 204 0.298589
111 127 93.094597 206 0.451916
112 127 77.710003 208 0.373606
113 127 77.356483 210 0.368364
114 127 57.640276 212 0.271888
115 127 62.828411 214 0.293591
116 127 71.017671 216 0.328786
117 127 81.114463 218 0.372085
118 127 51.990690 220 0.236321
119 127 55.853656 222 0.251593
120 127 57.226861 224 0.255477
121 127 84.256784 226 0.372818
122 127 66.251816 228 0.290578
123 127 62.562194 230 0.272010
124 127 55.279185 232 0.238272
125 127 78.442374 234 0.335224
126 127 77.420437 236 0.328053
127 127 56.249449 237 0.237339
4886.14
