q q_max q_time hits q_time/hits k 
1 31 0.006267 1 0.006267 63937
2 31 0.015788 2 0.007894 128705
3 31 0.021419 3 0.007140 200129
4 31 0.037865 5 0.007573 346305
5 31 0.046026 6 0.007671 404609
6 31 0.060302 8 0.007538 519297
7 31 0.072669 9 0.008074 618177
8 31 0.092137 11 0.008376 768321
9 31 0.109379 13 0.008414 881281
10 31 0.116588 14 0.008328 943233
11 31 0.139243 16 0.008703 1119105
12 31 0.172836 18 0.009602 1375105
13 31 0.168074 19 0.008846 1315393
14 31 0.194038 21 0.009240 1503681
15 31 0.329287 23 0.014317 2629441
16 31 0.286041 25 0.011442 2180225
17 31 0.243248 26 0.009356 1812993
18 31 0.267023 28 0.009537 1955521
19 31 0.286220 30 0.009541 2098753
20 31 0.390141 32 0.012192 2877249
21 31 0.349809 34 0.010288 2492161
22 31 0.400124 36 0.011115 2862785
23 31 0.449913 38 0.011840 3205633
24 31 0.515128 40 0.012878 3619457
25 31 0.445414 42 0.010605 3126017
26 31 0.490707 44 0.011152 3372737
27 31 0.470276 46 0.010223 3257473
28 31 0.497127 48 0.010357 3335681
29 31 0.555549 50 0.011111 3867009
30 31 0.555847 52 0.010689 3692609
31 31 0.577096 53 0.010889 4022465
8.36174
