q q_max q_time hits q_time/hits k 
1 31 0.012311 1 0.012311 63937
2 31 0.013414 2 0.006707 130113
3 31 0.020723 3 0.006908 195969
4 31 0.039156 5 0.007831 364545
5 31 0.046465 6 0.007744 415809
6 31 0.061661 8 0.007708 542401
7 31 0.070649 9 0.007850 610113
8 31 0.089532 11 0.008139 765569
9 31 0.117827 13 0.009064 998977
10 31 0.133301 14 0.009522 993153
11 31 0.138426 16 0.008652 1108929
12 31 0.157338 18 0.008741 1260161
13 31 0.162578 19 0.008557 1278785
14 31 0.225968 21 0.010760 1792577
15 31 0.245324 23 0.010666 1909441
16 31 0.238797 25 0.009552 1853249
17 31 0.272999 26 0.010500 2065409
18 31 0.264504 28 0.009447 1973697
19 31 0.278427 30 0.009281 2077889
20 31 0.321887 32 0.010059 2351233
21 31 0.369215 34 0.010859 2728065
22 31 0.375783 36 0.010438 2770689
23 31 0.427450 38 0.011249 3089537
24 31 0.456942 40 0.011424 3316481
25 31 0.454058 42 0.010811 3217281
26 31 0.487362 44 0.011076 3328705
27 31 0.475305 46 0.010333 3364865
28 31 0.509694 48 0.010619 3517249
29 31 0.552470 50 0.011049 3731713
30 31 0.532724 52 0.010245 3709889
31 31 0.555300 53 0.010477 3866561
8.10775
