q q_max q_time hits q_time/hits k 
1 31 0.012678 1 0.012678 63937
2 31 0.013891 2 0.006945 128769
3 31 0.020718 3 0.006906 195265
4 31 0.035378 5 0.007076 326913
5 31 0.046281 6 0.007713 413889
6 31 0.062362 8 0.007795 549185
7 31 0.071612 9 0.007957 618369
8 31 0.091085 11 0.008280 781185
9 31 0.106150 13 0.008165 888193
10 31 0.114932 14 0.008209 944897
11 31 0.137218 16 0.008576 1115905
12 31 0.158111 18 0.008784 1270401
13 31 0.164639 19 0.008665 1304705
14 31 0.179918 21 0.008568 1412801
15 31 0.205595 23 0.008939 1591809
16 31 0.338715 25 0.013549 2656321
17 31 0.268798 26 0.010338 2047617
18 31 0.258422 28 0.009229 1920769
19 31 0.321653 30 0.010722 2417153
20 31 0.353657 32 0.011052 2628801
21 31 0.411186 34 0.012094 3044929
22 31 0.399770 36 0.011105 2984193
23 31 0.397170 38 0.010452 2899393
24 31 0.410149 40 0.010254 3005057
25 31 0.439628 42 0.010467 3155649
26 31 0.460148 44 0.010458 3271745
27 31 0.474426 46 0.010314 3378177
28 31 0.478647 48 0.009972 3347073
29 31 0.490771 50 0.009815 3509889
30 31 0.530394 52 0.010200 3780353
31 31 0.579230 53 0.010929 4066113
8.03352
