q q_max q_time hits q_time/hits k 
1 31 0.012912 1 0.012912 63937
2 31 0.013748 2 0.006874 127873
3 31 0.021468 3 0.007156 203073
4 31 0.036305 5 0.007261 332225
5 31 0.047202 6 0.007867 417985
6 31 0.060597 8 0.007575 530497
7 31 0.070797 9 0.007866 615617
8 31 0.088605 11 0.008055 759169
9 31 0.115538 13 0.008888 974401
10 31 0.124968 14 0.008926 1031169
11 31 0.139173 16 0.008698 1126273
12 31 0.155868 18 0.008659 1244737
13 31 0.173329 19 0.009123 1379393
14 31 0.183378 21 0.008732 1420225
15 31 0.286134 23 0.012441 2274881
16 31 0.306703 25 0.012268 2399809
17 31 0.238220 26 0.009162 1791553
18 31 0.386202 28 0.013793 2954113
19 31 0.299265 30 0.009975 2238657
20 31 0.344859 32 0.010777 2529729
21 31 0.347511 34 0.010221 2568321
22 31 0.360596 36 0.010017 2645057
23 31 0.403925 38 0.010630 2923137
24 31 0.411405 40 0.010285 2991041
25 31 0.500281 42 0.011911 3547841
26 31 0.462624 44 0.010514 3171905
27 31 0.499003 46 0.010848 3478593
28 31 0.609047 48 0.012688 4236865
29 31 0.534954 50 0.010699 3726465
30 31 0.547714 52 0.010533 3731457
31 31 0.621298 53 0.011723 4276097
8.4039
