q q_max q_time hits q_time/hits k 
1 31 0.012657 1 0.012657 63937
2 31 0.014250 2 0.007125 128257
3 31 0.020847 3 0.006949 196929
4 31 0.037448 5 0.007490 345985
5 31 0.045742 6 0.007624 406913
6 31 0.060460 8 0.007557 531521
7 31 0.072205 9 0.008023 629313
8 31 0.087762 11 0.007978 748481
9 31 0.108413 13 0.008339 903745
10 31 0.120471 14 0.008605 990273
11 31 0.135844 16 0.008490 1102465
12 31 0.157045 18 0.008725 1255809
13 31 0.170546 19 0.008976 1347009
14 31 0.203263 21 0.009679 1597569
15 31 0.201783 23 0.008773 1572481
16 31 0.233792 25 0.009352 1806017
17 31 0.249598 26 0.009600 1889345
18 31 0.264330 28 0.009440 1975041
19 31 0.287572 30 0.009586 2132033
20 31 0.320083 32 0.010003 2365569
21 31 0.313694 34 0.009226 2289729
22 31 0.396112 36 0.011003 2924289
23 31 0.465939 38 0.012262 3236417
24 31 0.430933 40 0.010773 3051329
25 31 0.529755 42 0.012613 3707649
26 31 0.445659 44 0.010129 3114113
27 31 0.533568 46 0.011599 3709121
28 31 0.495408 48 0.010321 3449153
29 31 0.535692 50 0.010714 3801537
30 31 0.644262 52 0.012390 4493441
31 31 0.543843 53 0.010261 3763329
8.13916
