q q_max q_time hits q_time/hits k 
1 31 0.012768 1 0.012768 63937
2 31 0.013551 2 0.006775 129409
3 31 0.021310 3 0.007103 201921
4 31 0.036570 5 0.007314 336769
5 31 0.046150 6 0.007692 410433
6 31 0.064470 8 0.008059 563393
7 31 0.069536 9 0.007726 594497
8 31 0.087657 11 0.007969 737793
9 31 0.102880 13 0.007914 850049
10 31 0.117384 14 0.008385 958273
11 31 0.141890 16 0.008868 1148225
12 31 0.158833 18 0.008824 1270209
13 31 0.166688 19 0.008773 1314113
14 31 0.184260 21 0.008774 1422145
15 31 0.208260 23 0.009055 1604929
16 31 0.222040 25 0.008882 1687041
17 31 0.242814 26 0.009339 1817729
18 31 0.271106 28 0.009682 2023809
19 31 0.307668 30 0.010256 2280897
20 31 0.335734 32 0.010492 2455169
21 31 0.361105 34 0.010621 2641857
22 31 0.383881 36 0.010663 2795905
23 31 0.466657 38 0.012280 3429569
24 31 0.426771 40 0.010669 3055873
25 31 0.429817 42 0.010234 2910721
26 31 0.454068 44 0.010320 3208961
27 31 0.457840 46 0.009953 3188481
28 31 0.486311 48 0.010131 3406721
29 31 0.710062 50 0.014201 4821633
30 31 0.668450 52 0.012855 4549825
31 31 0.624537 53 0.011784 4294977
8.28134
