q q_max q_time hits q_time/hits k 
1 31 0.012422 1 0.012422 63937
2 31 0.014577 2 0.007288 135681
3 31 0.020988 3 0.006996 196097
4 31 0.036523 5 0.007305 332097
5 31 0.048437 6 0.008073 435905
6 31 0.063419 8 0.007927 560513
7 31 0.072599 9 0.008067 633345
8 31 0.086491 11 0.007863 733185
9 31 0.114454 13 0.008804 962369
10 31 0.120072 14 0.008577 988929
11 31 0.132562 16 0.008285 1073473
12 31 0.164966 18 0.009165 1333441
13 31 0.164882 19 0.008678 1300673
14 31 0.208347 21 0.009921 1628545
15 31 0.207747 23 0.009032 1612673
16 31 0.218152 25 0.008726 1685953
17 31 0.247816 26 0.009531 1868609
18 31 0.271020 28 0.009679 2020993
19 31 0.291855 30 0.009728 2151745
20 31 0.304502 32 0.009516 2244481
21 31 0.318463 34 0.009367 2326145
22 31 0.366562 36 0.010182 2646465
23 31 0.368364 38 0.009694 2656321
24 31 0.426631 40 0.010666 3151937
25 31 0.443667 42 0.010563 3065857
26 31 0.442346 44 0.010053 3152193
27 31 0.475168 46 0.010330 3324417
28 31 0.528141 48 0.011003 3664705
29 31 0.528428 50 0.010569 3727361
30 31 0.576482 52 0.011086 4014401
31 31 0.560114 53 0.010568 3968321
7.83637
