q q_max q_time hits q_time/hits k 
1 31 0.006239 1 0.006239 63937
2 31 0.015635 2 0.007817 128641
3 31 0.020776 3 0.006925 195905
4 31 0.037606 5 0.007521 347201
5 31 0.044969 6 0.007495 402177
6 31 0.062136 8 0.007767 546497
7 31 0.068859 9 0.007651 592257
8 31 0.089993 11 0.008181 765121
9 31 0.105419 13 0.008109 875521
10 31 0.117929 14 0.008423 963009
11 31 0.139150 16 0.008697 1121921
12 31 0.162326 18 0.009018 1296897
13 31 0.182196 19 0.009589 1451265
14 31 0.223633 21 0.010649 1766081
15 31 0.253750 23 0.011033 1994689
16 31 0.234399 25 0.009376 1807361
17 31 0.245058 26 0.009425 1779649
18 31 0.307043 28 0.010966 2325249
19 31 0.299218 30 0.009974 2225025
20 31 0.524975 32 0.016405 4027009
21 31 0.384038 34 0.011295 2854273
22 31 0.404574 36 0.011238 3010881
23 31 0.375394 38 0.009879 2741825
24 31 0.447407 40 0.011185 3228417
25 31 0.454439 42 0.010820 3272961
26 31 0.452424 44 0.010282 3182529
27 31 0.493642 46 0.010731 3439873
28 31 0.478222 48 0.009963 3341761
29 31 0.609522 50 0.012190 4185921
30 31 0.556688 52 0.010706 3858689
31 31 0.558453 53 0.010537 3879041
8.35627
