q q_max q_time hits q_time/hits k 
1 31 0.013468 1 0.013468 63937
2 31 0.013574 2 0.006787 128321
3 31 0.020710 3 0.006903 196993
4 31 0.036477 5 0.007295 333569
5 31 0.044551 6 0.007425 395585
6 31 0.062467 8 0.007808 553857
7 31 0.070743 9 0.007860 614721
8 31 0.087156 11 0.007923 744193
9 31 0.116078 13 0.008929 980033
10 31 0.115417 14 0.008244 950529
11 31 0.134737 16 0.008421 1092033
12 31 0.154387 18 0.008577 1232833
13 31 0.162166 19 0.008535 1288129
14 31 0.187346 21 0.008921 1479425
15 31 0.249111 23 0.010831 1963137
16 31 0.263406 25 0.010536 2039041
17 31 0.247859 26 0.009533 1850177
18 31 0.259254 28 0.009259 1926081
19 31 0.371151 30 0.012372 2807553
20 31 0.439370 32 0.013730 3303617
21 31 0.455798 34 0.013406 3423105
22 31 0.344480 36 0.009569 2489985
23 31 0.400137 38 0.010530 2956673
24 31 0.441423 40 0.011036 3249601
25 31 0.408911 42 0.009736 2920769
26 31 0.537770 44 0.012222 3723457
27 31 0.511342 46 0.011116 3537921
28 31 0.577304 48 0.012027 4000321
29 31 0.490078 50 0.009802 3480321
30 31 0.549822 52 0.010573 3753281
31 31 0.610918 53 0.011527 4204993
8.37762
