q q_max q_time hits q_time/hits k 
1 31 0.012320 1 0.012320 63937
2 31 0.013313 2 0.006657 130241
3 31 0.019634 3 0.006545 194625
4 31 0.035472 5 0.007094 338945
5 31 0.043612 6 0.007269 407425
6 31 0.061620 8 0.007702 571073
7 31 0.075145 9 0.008349 689089
8 31 0.104482 11 0.009498 953665
9 31 0.115028 13 0.008848 1016833
10 31 0.111932 14 0.007995 961537
11 31 0.132343 16 0.008271 1124417
12 31 0.159586 18 0.008866 1348353
13 31 0.169392 19 0.008915 1418689
14 31 0.179892 21 0.008566 1474753
15 31 0.198138 23 0.008615 1611585
16 31 0.282381 25 0.011295 2327681
17 31 0.227183 26 0.008738 1816577
18 31 0.286495 28 0.010232 2268481
19 31 0.359457 30 0.011982 2886401
20 31 0.316208 32 0.009881 2417537
21 31 0.513793 34 0.015112 4051905
22 31 0.333641 36 0.009268 2533249
23 31 0.451766 38 0.011889 3518273
24 31 0.377699 40 0.009442 2850945
25 31 0.404989 42 0.009643 3000769
26 31 0.507065 44 0.011524 3766529
27 31 0.442179 46 0.009613 3236481
28 31 0.484716 48 0.010098 3554817
29 31 0.534276 50 0.010686 3910401
30 31 0.510426 52 0.009816 3742337
31 31 0.577284 53 0.010892 4205569
8.04165
