q q_max q_time hits q_time/hits k 
1 31 0.006368 1 0.006368 63937
2 31 0.016028 2 0.008014 132033
3 31 0.020658 3 0.006886 195265
4 31 0.036104 5 0.007221 332225
5 31 0.046175 6 0.007696 413505
6 31 0.063878 8 0.007985 566529
7 31 0.069020 9 0.007669 598465
8 31 0.088614 11 0.008056 754689
9 31 0.115526 13 0.008887 973057
10 31 0.119370 14 0.008526 981953
11 31 0.138242 16 0.008640 1123393
12 31 0.223718 18 0.012429 1840065
13 31 0.163462 19 0.008603 1293953
14 31 0.204901 21 0.009757 1599937
15 31 0.216227 23 0.009401 1685185
16 31 0.225782 25 0.009031 1737025
17 31 0.246176 26 0.009468 1863617
18 31 0.350584 28 0.012521 2665345
19 31 0.282653 30 0.009422 2111041
20 31 0.293281 32 0.009165 2169921
21 31 0.325237 34 0.009566 2413057
22 31 0.352269 36 0.009785 2602689
23 31 0.387463 38 0.010196 2809217
24 31 0.535251 40 0.013381 4032321
25 31 0.415795 42 0.009900 2941249
26 31 0.658757 44 0.014972 4458753
27 31 0.514577 46 0.011186 3542721
28 31 0.478999 48 0.009979 3375233
29 31 0.511881 50 0.010238 3569409
30 31 0.561997 52 0.010808 3844609
31 31 0.580597 53 0.010955 3987649
8.24974
