q q_max q_time hits q_time/hits k 
1 31 0.012668 1 0.012668 63937
2 31 0.013390 2 0.006695 128001
3 31 0.020593 3 0.006864 195073
4 31 0.037232 5 0.007446 343105
5 31 0.045456 6 0.007576 406593
6 31 0.062183 8 0.007773 545985
7 31 0.071556 9 0.007951 617729
8 31 0.090428 11 0.008221 772161
9 31 0.107309 13 0.008255 892737
10 31 0.115651 14 0.008261 947073
11 31 0.135252 16 0.008453 1094593
12 31 0.156032 18 0.008668 1254529
13 31 0.192897 19 0.010152 1539649
14 31 0.197649 21 0.009412 1569345
15 31 0.211770 23 0.009207 1646209
16 31 0.223279 25 0.008931 1717121
17 31 0.253655 26 0.009756 1910145
18 31 0.287886 28 0.010282 2163841
19 31 0.287988 30 0.009600 2135937
20 31 0.391983 32 0.012249 2940737
21 31 0.326583 34 0.009605 2386625
22 31 0.359922 36 0.009998 2623297
23 31 0.369321 38 0.009719 2669825
24 31 0.396699 40 0.009917 2917697
25 31 0.426413 42 0.010153 3099009
26 31 0.442948 44 0.010067 3222977
27 31 0.508712 46 0.011059 3495169
28 31 0.525934 48 0.010957 3624769
29 31 0.505861 50 0.010117 3587393
30 31 0.524020 52 0.010077 3685505
31 31 0.614520 53 0.011595 4258113
7.91597
