q q_max q_time hits q_time/hits k 
1 31 0.012802 1 0.012802 63937
2 31 0.013504 2 0.006752 131777
3 31 0.021336 3 0.007112 202497
4 31 0.037839 5 0.007568 347713
5 31 0.045318 6 0.007553 407425
6 31 0.062705 8 0.007838 554753
7 31 0.071699 9 0.007967 621889
8 31 0.090476 11 0.008225 773249
9 31 0.106354 13 0.008181 887233
10 31 0.116264 14 0.008305 953729
11 31 0.140405 16 0.008775 1136769
12 31 0.160582 18 0.008921 1294913
13 31 0.162858 19 0.008571 1288321
14 31 0.189587 21 0.009028 1484801
15 31 0.221095 23 0.009613 1728001
16 31 0.273274 25 0.010931 2143809
17 31 0.247189 26 0.009507 1881025
18 31 0.268386 28 0.009585 2027073
19 31 0.271820 30 0.009061 2041601
20 31 0.330259 32 0.010321 2424449
21 31 0.323127 34 0.009504 2420865
22 31 0.362803 36 0.010078 2546689
23 31 0.395272 38 0.010402 2888897
24 31 0.394117 40 0.009853 2873921
25 31 0.898147 42 0.021384 6280257
26 31 0.474807 44 0.010791 3272705
27 31 0.668422 46 0.014531 4712129
28 31 0.467818 48 0.009746 3306433
29 31 0.685329 50 0.013707 4720897
30 31 0.508289 52 0.009775 3654145
31 31 0.588377 53 0.011101 4096833
8.61045
