q q_max q_time hits q_time/hits k 
1 31 0.012743 1 0.012743 63937
2 31 0.014058 2 0.007029 128193
3 31 0.020969 3 0.006990 198593
4 31 0.038661 5 0.007732 356289
5 31 0.044957 6 0.007493 403009
6 31 0.064995 8 0.008124 577217
7 31 0.074314 9 0.008257 647809
8 31 0.086340 11 0.007849 735617
9 31 0.107887 13 0.008299 901377
10 31 0.117377 14 0.008384 965761
11 31 0.138556 16 0.008660 1116097
12 31 0.162830 18 0.009046 1305537
13 31 0.168620 19 0.008875 1340481
14 31 0.179709 21 0.008558 1397697
15 31 0.207286 23 0.009012 1599553
16 31 0.238052 25 0.009522 1832449
17 31 0.244474 26 0.009403 1818049
18 31 0.263984 28 0.009428 1992321
19 31 0.423974 30 0.014132 3237249
20 31 0.335850 32 0.010495 2449217
21 31 0.338939 34 0.009969 2459457
22 31 0.353635 36 0.009823 2523329
23 31 0.470116 38 0.012371 3476033
24 31 0.479895 40 0.011997 3536449
25 31 0.492935 42 0.011737 3565889
26 31 0.493947 44 0.011226 3453313
27 31 0.453818 46 0.009866 3140289
28 31 0.499611 48 0.010409 3387521
29 31 0.539444 50 0.010789 3779265
30 31 0.602045 52 0.011578 4104577
31 31 0.593205 53 0.011193 4117377
8.26341
