q q_max q_time hits q_time/hits k 
1 31 0.013207 1 0.013207 63937
2 31 0.013567 2 0.006783 132929
3 31 0.020818 3 0.006939 196737
4 31 0.037496 5 0.007499 343809
5 31 0.047663 6 0.007944 430785
6 31 0.062979 8 0.007872 556545
7 31 0.068805 9 0.007645 593729
8 31 0.094210 11 0.008565 808257
9 31 0.159813 13 0.012293 1377409
10 31 0.118617 14 0.008473 972801
11 31 0.142367 16 0.008898 1157249
12 31 0.156676 18 0.008704 1256001
13 31 0.174987 19 0.009210 1379969
14 31 0.182440 21 0.008688 1422657
15 31 0.202201 23 0.008791 1577153
16 31 0.232952 25 0.009318 1796161
17 31 0.248923 26 0.009574 1866561
18 31 0.259908 28 0.009282 1916289
19 31 0.323143 30 0.010771 2424769
20 31 0.364772 32 0.011399 2704385
21 31 0.458236 34 0.013478 3398593
22 31 0.363485 36 0.010097 2654401
23 31 0.367485 38 0.009671 2637121
24 31 0.472385 40 0.011810 3457409
25 31 0.473188 42 0.011266 3433537
26 31 0.570840 44 0.012974 3912769
27 31 0.505668 46 0.010993 3563457
28 31 0.474496 48 0.009885 3321857
29 31 0.508848 50 0.010177 3503809
30 31 0.569285 52 0.010948 3926977
31 31 0.700808 53 0.013223 4813633
8.39053
