q q_max q_time hits q_time/hits k 
1 31 0.012635 1 0.012635 63937
2 31 0.013540 2 0.006770 128513
3 31 0.020996 3 0.006999 198657
4 31 0.036577 5 0.007315 334465
5 31 0.045566 6 0.007594 405057
6 31 0.063220 8 0.007902 555905
7 31 0.070919 9 0.007880 610689
8 31 0.089106 11 0.008101 760193
9 31 0.107976 13 0.008306 903169
10 31 0.115858 14 0.008276 952193
11 31 0.134917 16 0.008432 1091457
12 31 0.181932 18 0.010107 1476417
13 31 0.169865 19 0.008940 1347713
14 31 0.185917 21 0.008853 1453121
15 31 0.203279 23 0.008838 1580993
16 31 0.253053 25 0.010122 1962177
17 31 0.231788 26 0.008915 1750657
18 31 0.266657 28 0.009523 2005185
19 31 0.307801 30 0.010260 2282049
20 31 0.331408 32 0.010356 2421825
21 31 0.317316 34 0.009333 2340737
22 31 0.345737 36 0.009604 2525761
23 31 0.374953 38 0.009867 2632321
24 31 0.625003 40 0.015625 4611329
25 31 0.422140 42 0.010051 2998977
26 31 0.459541 44 0.010444 3270913
27 31 0.467888 46 0.010171 3266177
28 31 0.481643 48 0.010034 3411649
29 31 0.687862 50 0.013757 4763329
30 31 0.591401 52 0.011373 4060865
31 31 0.535674 53 0.010107 3711617
8.15233
