q q_max q_time hits q_time/hits k 
1 31 0.012739 1 0.012739 63937
2 31 0.015038 2 0.007519 129985
3 31 0.020926 3 0.006975 197569
4 31 0.037983 5 0.007597 351681
5 31 0.044495 6 0.007416 395713
6 31 0.060162 8 0.007520 527873
7 31 0.081557 9 0.009062 717569
8 31 0.091611 11 0.008328 784961
9 31 0.117506 13 0.009039 984001
10 31 0.136932 14 0.009781 1140929
11 31 0.137518 16 0.008595 1113729
12 31 0.174626 18 0.009701 1409985
13 31 0.176104 19 0.009269 1395713
14 31 0.195842 21 0.009326 1542273
15 31 0.224020 23 0.009740 1760193
16 31 0.272768 25 0.010911 2157057
17 31 0.288185 26 0.011084 2198017
18 31 0.315447 28 0.011266 2399745
19 31 0.306143 30 0.010205 2273537
20 31 0.329035 32 0.010282 2423361
21 31 0.391617 34 0.011518 2895937
22 31 0.371950 36 0.010332 2651457
23 31 0.405443 38 0.010670 2927745
24 31 0.393537 40 0.009838 2844481
25 31 0.439005 42 0.010452 3186433
26 31 0.517089 44 0.011752 3608705
27 31 0.518050 46 0.011262 3577281
28 31 0.572223 48 0.011921 3959041
29 31 0.556788 50 0.011136 3818049
30 31 0.648316 52 0.012468 4495169
31 31 0.573915 53 0.010829 3894721
8.42674
