q q_max q_time hits q_time/hits k 
1 31 0.012824 1 0.012824 63937
2 31 0.014037 2 0.007018 128257
3 31 0.021067 3 0.007022 198145
4 31 0.036861 5 0.007372 337281
5 31 0.045411 6 0.007568 400385
6 31 0.061483 8 0.007685 545793
7 31 0.070101 9 0.007789 607873
8 31 0.087467 11 0.007952 745985
9 31 0.111095 13 0.008546 931073
10 31 0.124326 14 0.008880 1028801
11 31 0.155404 16 0.009713 1269441
12 31 0.154263 18 0.008570 1232513
13 31 0.162369 19 0.008546 1277185
14 31 0.182282 21 0.008680 1421185
15 31 0.209116 23 0.009092 1617729
16 31 0.225692 25 0.009028 1745793
17 31 0.268820 26 0.010339 2058369
18 31 0.290820 28 0.010386 2190337
19 31 0.285005 30 0.009500 2101121
20 31 0.413005 32 0.012906 3076033
21 31 0.435785 34 0.012817 3221313
22 31 0.370600 36 0.010294 2701697
23 31 0.382886 38 0.010076 2737537
24 31 0.419504 40 0.010488 3064961
25 31 0.413708 42 0.009850 2968897
26 31 0.445464 44 0.010124 3082497
27 31 0.454829 46 0.009888 3227969
28 31 0.593038 48 0.012355 4133505
29 31 0.516813 50 0.010336 3578049
30 31 0.586969 52 0.011288 3996417
31 31 0.634732 53 0.011976 4502465
8.18596
