q q_max q_time hits q_time/hits k 
1 31 0.012624 1 0.012624 63937
2 31 0.015114 2 0.007557 130369
3 31 0.020647 3 0.006882 196225
4 31 0.037527 5 0.007505 345665
5 31 0.044592 6 0.007432 398337
6 31 0.059829 8 0.007479 526913
7 31 0.070171 9 0.007797 604225
8 31 0.088836 11 0.008076 757057
9 31 0.107313 13 0.008255 897345
10 31 0.125819 14 0.008987 1040001
11 31 0.138820 16 0.008676 1123521
12 31 0.154512 18 0.008584 1229953
13 31 0.161906 19 0.008521 1280705
14 31 0.193842 21 0.009231 1515393
15 31 0.204234 23 0.008880 1579649
16 31 0.237125 25 0.009485 1811841
17 31 0.282592 26 0.010869 2128001
18 31 0.261888 28 0.009353 1979073
19 31 0.297219 30 0.009907 2199041
20 31 0.349709 32 0.010928 2609089
21 31 0.323815 34 0.009524 2363905
22 31 0.359119 36 0.009976 2624257
23 31 0.447864 38 0.011786 3292225
24 31 0.417775 40 0.010444 3076545
25 31 0.408858 42 0.009735 2923073
26 31 0.487137 44 0.011071 3395137
27 31 0.494126 46 0.010742 3415553
28 31 0.494346 48 0.010299 3389505
29 31 0.521852 50 0.010437 3576833
30 31 0.573102 52 0.011021 3934337
31 31 0.801139 53 0.015116 5554433
8.19364
