q q_max q_time hits q_time/hits k 
1 31 0.012713 1 0.012713 63937
2 31 0.013405 2 0.006703 131521
3 31 0.020937 3 0.006979 199105
4 31 0.036133 5 0.007227 332545
5 31 0.044877 6 0.007480 397569
6 31 0.063565 8 0.007946 560385
7 31 0.074754 9 0.008306 655489
8 31 0.088604 11 0.008055 756737
9 31 0.135024 13 0.010386 1151937
10 31 0.126736 14 0.009053 1049601
11 31 0.172523 16 0.010783 1430721
12 31 0.174269 18 0.009682 1404097
13 31 0.166920 19 0.008785 1326593
14 31 0.194009 21 0.009239 1523329
15 31 0.216919 23 0.009431 1690881
16 31 0.224306 25 0.008972 1723521
17 31 0.243803 26 0.009377 1840769
18 31 0.279762 28 0.009992 2105473
19 31 0.511288 30 0.017043 3970689
20 31 0.359492 32 0.011234 2694977
21 31 0.339075 34 0.009973 2480833
22 31 0.353060 36 0.009807 2585473
23 31 0.448022 38 0.011790 3266177
24 31 0.375140 40 0.009378 2727745
25 31 0.453507 42 0.010798 3320577
26 31 0.426946 44 0.009703 3026305
27 31 0.492500 46 0.010707 3393345
28 31 0.570962 48 0.011895 3921409
29 31 0.654012 50 0.013080 4433857
30 31 0.541311 52 0.010410 3776385
31 31 0.558812 53 0.010544 3869121
8.37356
