q q_max q_time hits q_time/hits k 
1 31 0.013473 1 0.013473 63937
2 31 0.013642 2 0.006821 129153
3 31 0.020478 3 0.006826 194689
4 31 0.037356 5 0.007471 345985
5 31 0.046260 6 0.007710 418369
6 31 0.069126 8 0.008641 621505
7 31 0.070001 9 0.007778 609345
8 31 0.088003 11 0.008000 749825
9 31 0.106205 13 0.008170 888513
10 31 0.117784 14 0.008413 972865
11 31 0.135176 16 0.008448 1096065
12 31 0.152209 18 0.008456 1221505
13 31 0.180271 19 0.009488 1438849
14 31 0.190080 21 0.009051 1483393
15 31 0.226086 23 0.009830 1772737
16 31 0.250590 25 0.010024 1954305
17 31 0.248249 26 0.009548 1886657
18 31 0.305160 28 0.010899 2308417
19 31 0.337183 30 0.011239 2552705
20 31 0.297117 32 0.009285 2174849
21 31 0.332173 34 0.009770 2423553
22 31 0.449971 36 0.012499 3385281
23 31 0.396109 38 0.010424 2877121
24 31 0.423732 40 0.010593 3086209
25 31 0.464329 42 0.011055 3250241
26 31 0.479377 44 0.010895 3314177
27 31 0.461866 46 0.010041 3242241
28 31 0.473297 48 0.009860 3338561
29 31 0.678045 50 0.013561 4681281
30 31 0.526831 52 0.010131 3651905
31 31 0.571961 53 0.010792 3847169
8.16232
