q q_max q_time hits q_time/hits k 
1 31 0.012954 1 0.012954 63937
2 31 0.013583 2 0.006791 128577
3 31 0.020614 3 0.006871 193793
4 31 0.036356 5 0.007271 332161
5 31 0.045650 6 0.007608 404929
6 31 0.062286 8 0.007786 548161
7 31 0.069919 9 0.007769 604417
8 31 0.091942 11 0.008358 780289
9 31 0.109980 13 0.008460 921793
10 31 0.117470 14 0.008391 966593
11 31 0.142973 16 0.008936 1164737
12 31 0.159315 18 0.008851 1280769
13 31 0.165273 19 0.008699 1310401
14 31 0.192143 21 0.009150 1499009
15 31 0.203539 23 0.008850 1566657
16 31 0.474110 25 0.018964 3781761
17 31 0.244804 26 0.009416 1847745
18 31 0.259386 28 0.009264 1936065
19 31 0.287302 30 0.009577 2117249
20 31 0.306872 32 0.009590 2237313
21 31 0.413048 34 0.012148 3031809
22 31 0.346389 36 0.009622 2528513
23 31 0.460941 38 0.012130 3362113
24 31 0.424571 40 0.010614 3044417
25 31 0.486375 42 0.011580 3375489
26 31 0.433547 44 0.009853 3054913
27 31 0.460352 46 0.010008 3211585
28 31 0.492705 48 0.010265 3418689
29 31 0.506223 50 0.010124 3514497
30 31 0.580001 52 0.011154 3923073
31 31 0.591760 53 0.011165 4177601
8.21265
