q q_max q_time hits q_time/hits k 
1 31 0.014160 1 0.014160 63937
2 31 0.014523 2 0.007261 130753
3 31 0.020263 3 0.006754 196737
4 31 0.035756 5 0.007151 333825
5 31 0.044658 6 0.007443 404161
6 31 0.061307 8 0.007663 553729
7 31 0.072132 9 0.008015 635969
8 31 0.085442 11 0.007767 738817
9 31 0.103754 13 0.007981 881729
10 31 0.128617 14 0.009187 1091585
11 31 0.136050 16 0.008503 1126977
12 31 0.162493 18 0.009027 1338113
13 31 0.160807 19 0.008464 1290689
14 31 0.210194 21 0.010009 1686849
15 31 0.203620 23 0.008853 1609665
16 31 0.223630 25 0.008945 1767361
17 31 0.246877 26 0.009495 1910081
18 31 0.261074 28 0.009324 1988929
19 31 0.277607 30 0.009254 2086145
20 31 0.289483 32 0.009046 2160129
21 31 0.495739 34 0.014581 3812865
22 31 0.351932 36 0.009776 2571841
23 31 0.524799 38 0.013810 3915713
24 31 0.373906 40 0.009348 2765121
25 31 0.413327 42 0.009841 2960641
26 31 0.438068 44 0.009956 3091841
27 31 0.532979 46 0.011586 3714817
28 31 0.654855 48 0.013643 4631041
29 31 0.510563 50 0.010211 3666241
30 31 0.666602 52 0.012819 4631681
31 31 0.558532 53 0.010538 3926401
8.27395
