q q_max q_time hits q_time/hits k 
1 31 0.006444 1 0.006444 63937
2 31 0.014427 2 0.007213 129729
3 31 0.020519 3 0.006840 194177
4 31 0.037591 5 0.007518 347521
5 31 0.044541 6 0.007423 399873
6 31 0.060974 8 0.007622 541121
7 31 0.068746 9 0.007638 596225
8 31 0.086709 11 0.007883 738945
9 31 0.105849 13 0.008142 880513
10 31 0.114743 14 0.008196 938369
11 31 0.139030 16 0.008689 1135489
12 31 0.205052 18 0.011392 1688193
13 31 0.168517 19 0.008869 1329025
14 31 0.218343 21 0.010397 1737793
15 31 0.215197 23 0.009356 1685057
16 31 0.245183 25 0.009807 1901313
17 31 0.237557 26 0.009137 1777153
18 31 0.257566 28 0.009199 1918913
19 31 0.291276 30 0.009709 2166977
20 31 0.341034 32 0.010657 2522369
21 31 0.341417 34 0.010042 2556225
22 31 0.340634 36 0.009462 2468929
23 31 0.370014 38 0.009737 2656065
24 31 0.626900 40 0.015672 4671617
25 31 0.445381 42 0.010604 3104065
26 31 0.460920 44 0.010475 3241857
27 31 0.471790 46 0.010256 3225409
28 31 0.475145 48 0.009899 3321665
29 31 0.563442 50 0.011269 3814465
30 31 0.541297 52 0.010410 3690433
31 31 0.669084 53 0.012624 4625665
8.18558
