q q_max q_time hits q_time/hits k 
1 31 0.012732 1 0.012732 63937
2 31 0.013687 2 0.006843 128833
3 31 0.021404 3 0.007135 193473
4 31 0.037485 5 0.007497 330625
5 31 0.046814 6 0.007802 399553
6 31 0.063870 8 0.007984 538945
7 31 0.076200 9 0.008467 635585
8 31 0.093729 11 0.008521 767041
9 31 0.111961 13 0.008612 899137
10 31 0.125148 14 0.008939 995905
11 31 0.147042 16 0.009190 1153025
12 31 0.161430 18 0.008968 1247681
13 31 0.169977 19 0.008946 1297985
14 31 0.192613 21 0.009172 1456449
15 31 0.218267 23 0.009490 1627201
16 31 0.240669 25 0.009627 1784577
17 31 0.247882 26 0.009534 1813313
18 31 0.281560 28 0.010056 2048833
19 31 0.297760 30 0.009925 2158337
20 31 0.338633 32 0.010582 2425025
21 31 0.325971 34 0.009587 2316865
22 31 0.358556 36 0.009960 2514369
23 31 0.386292 38 0.010166 2774337
24 31 0.584256 40 0.014606 4120193
25 31 0.424852 42 0.010116 2961537
26 31 0.482976 44 0.010977 3299713
27 31 0.489334 46 0.010638 3308929
28 31 0.506083 48 0.010543 3328193
29 31 0.577954 50 0.011559 3843393
30 31 0.709101 52 0.013637 4740417
31 31 0.546088 53 0.010304 3684289
8.2906
