q q_max q_time hits q_time/hits k 
1 31 0.012885 1 0.012885 63937
2 31 0.014218 2 0.007109 129665
3 31 0.021058 3 0.007019 200833
4 31 0.035600 5 0.007120 326081
5 31 0.044742 6 0.007457 398209
6 31 0.062166 8 0.007771 544065
7 31 0.070680 9 0.007853 613441
8 31 0.087268 11 0.007933 746433
9 31 0.109439 13 0.008418 912769
10 31 0.117669 14 0.008405 968641
11 31 0.134718 16 0.008420 1094465
12 31 0.171625 18 0.009535 1388993
13 31 0.168655 19 0.008877 1336449
14 31 0.184658 21 0.008793 1436161
15 31 0.241267 23 0.010490 1892673
16 31 0.293456 25 0.011738 2288321
17 31 0.239661 26 0.009218 1828161
18 31 0.265614 28 0.009486 1978113
19 31 0.383253 30 0.012775 2920897
20 31 0.485333 32 0.015167 3703361
21 31 0.376674 34 0.011079 2773121
22 31 0.348205 36 0.009672 2535809
23 31 0.501103 38 0.013187 3732993
24 31 0.890595 40 0.022265 6704257
25 31 0.449981 42 0.010714 3170817
26 31 0.511219 44 0.011619 3632513
27 31 0.453704 46 0.009863 3207617
28 31 0.505473 48 0.010531 3517825
29 31 0.499307 50 0.009986 3465793
30 31 0.629381 52 0.012103 4342977
31 31 0.554888 53 0.010470 3853825
8.86467
