q q_max q_time hits q_time/hits k 
1 31 0.012112 1 0.012112 63937
2 31 0.013119 2 0.006559 127873
3 31 0.020750 3 0.006917 196097
4 31 0.036918 5 0.007384 338497
5 31 0.045311 6 0.007552 402369
6 31 0.066888 8 0.008361 593665
7 31 0.070378 9 0.007820 605377
8 31 0.094903 11 0.008628 813505
9 31 0.105895 13 0.008146 881601
10 31 0.127436 14 0.009103 1060353
11 31 0.144761 16 0.009048 1180289
12 31 0.187109 18 0.010395 1521473
13 31 0.165095 19 0.008689 1303553
14 31 0.209041 21 0.009954 1640833
15 31 0.209543 23 0.009111 1614337
16 31 0.228681 25 0.009147 1765057
17 31 0.237731 26 0.009144 1792705
18 31 0.262264 28 0.009367 1965185
19 31 0.283500 30 0.009450 2113153
20 31 0.367625 32 0.011488 2738561
21 31 0.370730 34 0.010904 2790657
22 31 0.383646 36 0.010657 2809217
23 31 0.370692 38 0.009755 2675265
24 31 0.398412 40 0.009960 2850753
25 31 0.484119 42 0.011527 3551809
26 31 0.427556 44 0.009717 2999297
27 31 0.481334 46 0.010464 3284801
28 31 0.489785 48 0.010204 3371201
29 31 0.513882 50 0.010278 3598849
30 31 0.574866 52 0.011055 3941057
31 31 0.589647 53 0.011125 4001345
7.9739
