q q_max q_time hits q_time/hits k 
1 31 0.012843 1 0.012843 63937
2 31 0.014882 2 0.007441 130945
3 31 0.021329 3 0.007110 202689
4 31 0.036309 5 0.007262 332737
5 31 0.044786 6 0.007464 397505
6 31 0.062910 8 0.007864 552833
7 31 0.073218 9 0.008135 634433
8 31 0.089945 11 0.008177 766849
9 31 0.129358 13 0.009951 1095297
10 31 0.118975 14 0.008498 976129
11 31 0.152988 16 0.009562 1249665
12 31 0.161586 18 0.008977 1300161
13 31 0.181662 19 0.009561 1434113
14 31 0.202197 21 0.009628 1591425
15 31 0.210628 23 0.009158 1641345
16 31 0.250784 25 0.010031 1926465
17 31 0.236907 26 0.009112 1793217
18 31 0.261949 28 0.009355 1931841
19 31 0.290936 30 0.009698 2185601
20 31 0.314819 32 0.009838 2304897
21 31 0.331421 34 0.009748 2416065
22 31 0.364349 36 0.010121 2578369
23 31 0.400444 38 0.010538 2885441
24 31 0.412390 40 0.010310 2990913
25 31 0.539983 42 0.012857 3787457
26 31 0.477424 44 0.010851 3296705
27 31 0.570286 46 0.012398 3922945
28 31 0.488824 48 0.010184 3446081
29 31 0.510674 50 0.010213 3522689
30 31 0.575313 52 0.011064 3938817
31 31 0.821432 53 0.015499 5744385
8.36172
