q q_max q_time hits q_time/hits k 
1 31 0.012703 1 0.012703 63937
2 31 0.014388 2 0.007194 129473
3 31 0.020626 3 0.006875 195649
4 31 0.037311 5 0.007462 342785
5 31 0.046378 6 0.007730 410497
6 31 0.062566 8 0.007821 548481
7 31 0.073725 9 0.008192 640897
8 31 0.087756 11 0.007978 743873
9 31 0.126150 13 0.009704 1069697
10 31 0.116757 14 0.008340 963777
11 31 0.141763 16 0.008860 1147201
12 31 0.167105 18 0.009284 1345729
13 31 0.169706 19 0.008932 1350145
14 31 0.183345 21 0.008731 1445825
15 31 0.201767 23 0.008772 1571969
16 31 0.232732 25 0.009309 1783873
17 31 0.240237 26 0.009240 1806913
18 31 0.269513 28 0.009625 2012545
19 31 0.338789 30 0.011293 2531521
20 31 0.309220 32 0.009663 2287553
21 31 0.361536 34 0.010633 2652865
22 31 0.357561 36 0.009932 2615041
23 31 0.391710 38 0.010308 2834049
24 31 0.411020 40 0.010275 2988545
25 31 0.414401 42 0.009867 2956225
26 31 0.446036 44 0.010137 3159361
27 31 0.474328 46 0.010311 3295681
28 31 0.505085 48 0.010523 3407425
29 31 0.511003 50 0.010220 3536897
30 31 0.527500 52 0.010144 3718529
31 31 0.619748 53 0.011693 4260865
7.87264
