q q_max q_time hits q_time/hits k 
1 31 0.013217 1 0.013217 63937
2 31 0.014078 2 0.007039 130049
3 31 0.020684 3 0.006895 194561
4 31 0.039437 5 0.007887 366529
5 31 0.045662 6 0.007610 410049
6 31 0.061684 8 0.007710 546497
7 31 0.069826 9 0.007758 603841
8 31 0.096377 11 0.008762 831169
9 31 0.104183 13 0.008014 869441
10 31 0.116701 14 0.008336 961793
11 31 0.136545 16 0.008534 1109441
12 31 0.157633 18 0.008757 1264961
13 31 0.169621 19 0.008927 1349185
14 31 0.209527 21 0.009977 1655361
15 31 0.211548 23 0.009198 1644481
16 31 0.261396 25 0.010456 2015937
17 31 0.311017 26 0.011962 2374785
18 31 0.264832 28 0.009458 1976705
19 31 0.303847 30 0.010128 2247937
20 31 0.316145 32 0.009880 2309569
21 31 0.435426 34 0.012807 3213761
22 31 0.361975 36 0.010055 2611841
23 31 0.425001 38 0.011184 3075713
24 31 0.409769 40 0.010244 2943169
25 31 0.406069 42 0.009668 2887809
26 31 0.523606 44 0.011900 3698177
27 31 0.461302 46 0.010028 3259137
28 31 0.549462 48 0.011447 3710337
29 31 0.530230 50 0.010605 3669121
30 31 0.614161 52 0.011811 4243521
31 31 0.584901 53 0.011036 4026497
8.22613
