q q_max q_time hits q_time/hits k 
1 31 0.013134 1 0.013134 63937
2 31 0.014164 2 0.007082 129281
3 31 0.020990 3 0.006997 197505
4 31 0.035166 5 0.007033 324801
5 31 0.048174 6 0.008029 436353
6 31 0.066069 8 0.008259 588033
7 31 0.072949 9 0.008105 636417
8 31 0.086279 11 0.007844 732033
9 31 0.105432 13 0.008110 876737
10 31 0.120983 14 0.008642 992961
11 31 0.135570 16 0.008473 1100609
12 31 0.166541 18 0.009252 1334849
13 31 0.170930 19 0.008996 1351489
14 31 0.185074 21 0.008813 1444993
15 31 0.206996 23 0.009000 1604801
16 31 0.228855 25 0.009154 1767361
17 31 0.237437 26 0.009132 1790593
18 31 0.254406 28 0.009086 1908609
19 31 0.304989 30 0.010166 2249473
20 31 0.310762 32 0.009711 2260673
21 31 0.351607 34 0.010341 2608577
22 31 0.347748 36 0.009660 2520385
23 31 0.355124 38 0.009345 2600321
24 31 0.621070 40 0.015527 4597185
25 31 0.435735 42 0.010375 3117185
26 31 0.451129 44 0.010253 3246145
27 31 0.469799 46 0.010213 3318209
28 31 0.531300 48 0.011069 3723137
29 31 0.587217 50 0.011744 4005953
30 31 0.540070 52 0.010386 3833985
31 31 0.548320 53 0.010346 3824641
8.02421
