q q_max q_time hits q_time/hits k 
1 31 0.012559 1 0.012559 63937
2 31 0.014560 2 0.007280 128001
3 31 0.020810 3 0.006937 197569
4 31 0.036269 5 0.007254 330433
5 31 0.045034 6 0.007506 402305
6 31 0.060429 8 0.007554 528001
7 31 0.073826 9 0.008203 639233
8 31 0.086543 11 0.007868 735873
9 31 0.109694 13 0.008438 917441
10 31 0.124084 14 0.008863 1023745
11 31 0.136055 16 0.008503 1100161
12 31 0.181821 18 0.010101 1468481
13 31 0.163330 19 0.008596 1288321
14 31 0.183610 21 0.008743 1430529
15 31 0.204796 23 0.008904 1592321
16 31 0.231283 25 0.009251 1789121
17 31 0.317971 26 0.012230 2415617
18 31 0.306726 28 0.010955 2299521
19 31 0.279787 30 0.009326 2051713
20 31 0.332532 32 0.010392 2474241
21 31 0.491039 34 0.014442 3626433
22 31 0.343669 36 0.009546 2514817
23 31 0.370105 38 0.009740 2718081
24 31 0.437236 40 0.010931 3213441
25 31 0.439244 42 0.010458 3061441
26 31 0.462932 44 0.010521 3207361
27 31 0.594606 46 0.012926 4049345
28 31 0.504170 48 0.010504 3591425
29 31 0.546854 50 0.010937 3744833
30 31 0.633771 52 0.012188 4284801
31 31 0.553051 53 0.010435 3833473
8.29857
