q q_max q_time hits q_time/hits k 
1 31 0.012779 1 0.012779 63937
2 31 0.014203 2 0.007101 129409
3 31 0.020968 3 0.006989 199041
4 31 0.039856 5 0.007971 369921
5 31 0.044028 6 0.007338 392257
6 31 0.061630 8 0.007704 543553
7 31 0.071875 9 0.007986 620673
8 31 0.098179 11 0.008925 848321
9 31 0.105188 13 0.008091 880129
10 31 0.117433 14 0.008388 963137
11 31 0.144638 16 0.009040 1176833
12 31 0.159167 18 0.008843 1274369
13 31 0.169817 19 0.008938 1344321
14 31 0.203987 21 0.009714 1609089
15 31 0.237669 23 0.010333 1855425
16 31 0.473279 25 0.018931 3807617
17 31 0.258399 26 0.009938 1826561
18 31 0.277694 28 0.009918 2042817
19 31 0.280436 30 0.009348 2075201
20 31 0.326668 32 0.010208 2398081
21 31 0.559496 34 0.016456 4263041
22 31 0.408679 36 0.011352 3005697
23 31 0.379970 38 0.009999 2764481
24 31 0.531390 40 0.013285 3932353
25 31 0.410307 42 0.009769 2941953
26 31 0.479616 44 0.010900 3442177
27 31 0.466298 46 0.010137 3300929
28 31 0.567972 48 0.011833 3904513
29 31 0.585879 50 0.011718 4027329
30 31 0.536211 52 0.010312 3700289
31 31 0.704410 53 0.013291 4852289
8.7483
