q q_max q_time hits q_time/hits k 
1 31 0.012745 1 0.012745 63937
2 31 0.014739 2 0.007369 131073
3 31 0.020496 3 0.006832 194817
4 31 0.036377 5 0.007275 334273
5 31 0.043932 6 0.007322 392257
6 31 0.062054 8 0.007757 543489
7 31 0.069946 9 0.007772 602177
8 31 0.087140 11 0.007922 742465
9 31 0.104509 13 0.008039 874369
10 31 0.114647 14 0.008189 941569
11 31 0.135407 16 0.008463 1097281
12 31 0.161882 18 0.008993 1297473
13 31 0.163913 19 0.008627 1292673
14 31 0.183752 21 0.008750 1438017
15 31 0.230671 23 0.010029 1784385
16 31 0.281274 25 0.011251 2195841
17 31 0.232767 26 0.008953 1765569
18 31 0.275778 28 0.009849 2067393
19 31 0.332654 30 0.011088 2473921
20 31 0.359513 32 0.011235 2684161
21 31 0.351386 34 0.010335 2608129
22 31 0.451979 36 0.012555 3349761
23 31 0.372622 38 0.009806 2701953
24 31 0.401684 40 0.010042 2890305
25 31 0.425033 42 0.010120 3046593
26 31 0.484630 44 0.011014 3376833
27 31 0.463963 46 0.010086 3244161
28 31 0.477954 48 0.009957 3395905
29 31 0.630208 50 0.012604 4408513
30 31 0.500488 52 0.009625 3539969
31 31 0.535644 53 0.010106 3765569
8.02003
