q q_max q_time hits q_time/hits k 
1 31 0.012873 1 0.012873 63937
2 31 0.014391 2 0.007195 129793
3 31 0.021132 3 0.007044 201025
4 31 0.036452 5 0.007290 337473
5 31 0.044486 6 0.007414 395265
6 31 0.061589 8 0.007699 543745
7 31 0.070626 9 0.007847 613825
8 31 0.087140 11 0.007922 744321
9 31 0.112980 13 0.008691 949441
10 31 0.116804 14 0.008343 962177
11 31 0.177507 16 0.011094 1464257
12 31 0.152133 18 0.008452 1214209
13 31 0.166308 19 0.008753 1321985
14 31 0.185044 21 0.008812 1445761
15 31 0.218539 23 0.009502 1705729
16 31 0.233972 25 0.009359 1821953
17 31 0.241627 26 0.009293 1790657
18 31 0.256715 28 0.009168 1899649
19 31 0.325398 30 0.010847 2437185
20 31 0.312523 32 0.009766 2294913
21 31 0.325911 34 0.009586 2372737
22 31 0.382605 36 0.010628 2787905
23 31 0.384933 38 0.010130 2773505
24 31 0.397729 40 0.009943 2884033
25 31 0.444114 42 0.010574 3038785
26 31 0.477341 44 0.010849 3331905
27 31 0.487509 46 0.010598 3407617
28 31 0.508224 48 0.010588 3594753
29 31 0.636183 50 0.012724 4401153
30 31 0.530194 52 0.010196 3630145
31 31 0.557934 53 0.010527 3892033
7.9811
