q q_max q_time hits q_time/hits k 
1 31 0.013185 1 0.013185 63937
2 31 0.014488 2 0.007244 129921
3 31 0.021818 3 0.007273 209089
4 31 0.036629 5 0.007326 335425
5 31 0.045211 6 0.007535 401601
6 31 0.061636 8 0.007704 542913
7 31 0.071492 9 0.007944 620673
8 31 0.088410 11 0.008037 752897
9 31 0.112741 13 0.008672 948033
10 31 0.125059 14 0.008933 1035969
11 31 0.145490 16 0.009093 1183873
12 31 0.158358 18 0.008798 1263233
13 31 0.164866 19 0.008677 1300417
14 31 0.184713 21 0.008796 1440769
15 31 0.293790 23 0.012773 2330561
16 31 0.227093 25 0.009084 1748033
17 31 0.241495 26 0.009288 1824833
18 31 0.265954 28 0.009498 2007553
19 31 0.555037 30 0.018501 4261889
20 31 0.369899 32 0.011559 2749953
21 31 0.359664 34 0.010578 2672001
22 31 0.410267 36 0.011396 2994049
23 31 0.382707 38 0.010071 2749889
24 31 0.403486 40 0.010087 2932417
25 31 0.413215 42 0.009838 2947905
26 31 0.450612 44 0.010241 3186753
27 31 0.540518 46 0.011750 3771137
28 31 0.477692 48 0.009952 3348737
29 31 0.549275 50 0.010985 3836993
30 31 0.542209 52 0.010427 3705473
31 31 0.819154 53 0.015456 5609921
8.54643
