q q_max q_time hits q_time/hits k 
1 31 0.012870 1 0.012870 63937
2 31 0.014674 2 0.007337 131393
3 31 0.020511 3 0.006837 193345
4 31 0.037948 5 0.007590 349121
5 31 0.044382 6 0.007397 394945
6 31 0.063475 8 0.007934 562689
7 31 0.071133 9 0.007904 611521
8 31 0.103557 11 0.009414 896385
9 31 0.110969 13 0.008536 932737
10 31 0.118599 14 0.008471 977857
11 31 0.136480 16 0.008530 1105409
12 31 0.165862 18 0.009215 1335425
13 31 0.171939 19 0.009049 1366017
14 31 0.182670 21 0.008699 1423937
15 31 0.201836 23 0.008775 1566977
16 31 0.237369 25 0.009495 1842817
17 31 0.237959 26 0.009152 1799425
18 31 0.266887 28 0.009532 1991105
19 31 0.282468 30 0.009416 2084417
20 31 0.300598 32 0.009394 2206721
21 31 0.330544 34 0.009722 2457601
22 31 0.347993 36 0.009666 2577601
23 31 0.368924 38 0.009709 2627137
24 31 0.395773 40 0.009894 2844673
25 31 0.433865 42 0.010330 3082177
26 31 0.501229 44 0.011392 3450305
27 31 0.478731 46 0.010407 3399169
28 31 0.494664 48 0.010306 3459137
29 31 0.565739 50 0.011315 3911169
30 31 0.542017 52 0.010423 3758849
31 31 0.509808 53 0.009619 3625729
7.75164
