q q_max q_time hits q_time/hits k 
1 31 0.012825 1 0.012825 63937
2 31 0.013329 2 0.006664 131777
3 31 0.020984 3 0.006995 198465
4 31 0.035579 5 0.007116 326849
5 31 0.045726 6 0.007621 409921
6 31 0.061571 8 0.007696 544129
7 31 0.070016 9 0.007780 605889
8 31 0.087569 11 0.007961 745345
9 31 0.109096 13 0.008392 910849
10 31 0.121132 14 0.008652 1000897
11 31 0.151713 16 0.009482 1237249
12 31 0.160029 18 0.008891 1281601
13 31 0.165010 19 0.008685 1303297
14 31 0.194634 21 0.009268 1527745
15 31 0.211371 23 0.009190 1632705
16 31 0.272809 25 0.010912 2107393
17 31 0.232311 26 0.008935 1759361
18 31 0.255223 28 0.009115 1920705
19 31 0.443882 30 0.014796 3394433
20 31 0.304193 32 0.009506 2215233
21 31 0.351715 34 0.010345 2635137
22 31 0.382393 36 0.010622 2765953
23 31 0.499769 38 0.013152 3726785
24 31 0.406566 40 0.010164 2852417
25 31 0.608239 42 0.014482 4445057
26 31 0.607453 44 0.013806 4267969
27 31 0.548618 46 0.011926 3742529
28 31 0.694812 48 0.014475 4705793
29 31 0.545839 50 0.010917 3783105
30 31 0.546061 52 0.010501 3798401
31 31 0.590320 53 0.011138 4005313
8.75105
