q q_max q_time hits q_time/hits k 
1 31 0.012564 1 0.012564 63937
2 31 0.013297 2 0.006648 131713
3 31 0.020736 3 0.006912 197313
4 31 0.036630 5 0.007326 338049
5 31 0.043633 6 0.007272 390913
6 31 0.061704 8 0.007713 545473
7 31 0.072539 9 0.008060 636929
8 31 0.088093 11 0.008008 752001
9 31 0.108137 13 0.008318 901249
10 31 0.122012 14 0.008715 1013633
11 31 0.134564 16 0.008410 1083073
12 31 0.163466 18 0.009081 1303297
13 31 0.165805 19 0.008727 1315521
14 31 0.209736 21 0.009987 1641985
15 31 0.206336 23 0.008971 1593089
16 31 0.245338 25 0.009814 1901953
17 31 0.237571 26 0.009137 1793025
18 31 0.260037 28 0.009287 1932737
19 31 0.281412 30 0.009380 2081089
20 31 0.309975 32 0.009687 2296897
21 31 0.336727 34 0.009904 2471489
22 31 0.360545 36 0.010015 2641601
23 31 0.384760 38 0.010125 2783489
24 31 0.397974 40 0.009949 2851073
25 31 0.497059 42 0.011835 3509825
26 31 0.457127 44 0.010389 3114305
27 31 0.540502 46 0.011750 3779777
28 31 0.612069 48 0.012751 4312897
29 31 0.506281 50 0.010126 3457409
30 31 0.760257 52 0.014620 5322881
31 31 0.577306 53 0.010893 4059585
8.22441
