q q_max q_time hits q_time/hits k 
1 31 0.012827 1 0.012827 63937
2 31 0.014084 2 0.007042 130369
3 31 0.021484 3 0.007161 203265
4 31 0.035453 5 0.007091 326977
5 31 0.045144 6 0.007524 405057
6 31 0.060885 8 0.007611 537153
7 31 0.070131 9 0.007792 605377
8 31 0.087893 11 0.007990 745153
9 31 0.111015 13 0.008540 930177
10 31 0.117212 14 0.008372 962497
11 31 0.145787 16 0.009112 1187393
12 31 0.210054 18 0.011670 1720641
13 31 0.166038 19 0.008739 1317761
14 31 0.188185 21 0.008961 1471617
15 31 0.206678 23 0.008986 1594433
16 31 0.292322 25 0.011693 2301889
17 31 0.240318 26 0.009243 1829377
18 31 0.266613 28 0.009522 2003009
19 31 0.331838 30 0.011061 2473345
20 31 0.303814 32 0.009494 2203073
21 31 0.386669 34 0.011373 2839873
22 31 0.341621 36 0.009489 2469185
23 31 0.654051 38 0.017212 4890113
24 31 0.529222 40 0.013231 3868417
25 31 0.434825 42 0.010353 3088001
26 31 0.430455 44 0.009783 3101953
27 31 0.621542 46 0.013512 4171585
28 31 0.508905 48 0.010602 3549761
29 31 0.498406 50 0.009968 3497729
30 31 0.614821 52 0.011823 4337601
31 31 0.643236 53 0.012137 4425473
8.59171
