q q_max q_time hits q_time/hits k 
1 31 0.012601 1 0.012601 63937
2 31 0.012846 2 0.006423 130433
3 31 0.019837 3 0.006612 198145
4 31 0.034468 5 0.006894 332801
5 31 0.042694 6 0.007116 402689
6 31 0.057757 8 0.007220 538113
7 31 0.066204 9 0.007356 608257
8 31 0.090402 11 0.008218 825729
9 31 0.112211 13 0.008632 999425
10 31 0.109045 14 0.007789 949953
11 31 0.136345 16 0.008522 1169089
12 31 0.159198 18 0.008844 1335041
13 31 0.164639 19 0.008665 1400385
14 31 0.181658 21 0.008650 1507393
15 31 0.200205 23 0.008705 1650177
16 31 0.230127 25 0.009205 1901953
17 31 0.235549 26 0.009060 1855937
18 31 0.242310 28 0.008654 1934465
19 31 0.270850 30 0.009028 2098369
20 31 0.345135 32 0.010785 2700033
21 31 0.350839 34 0.010319 2701505
22 31 0.443649 36 0.012324 3507329
23 31 0.361792 38 0.009521 2714305
24 31 0.499932 40 0.012498 3967617
25 31 0.445181 42 0.010600 3364417
26 31 0.513618 44 0.011673 3844673
27 31 0.694874 46 0.015106 5090305
28 31 0.452880 48 0.009435 3400321
29 31 0.575415 50 0.011508 4168385
30 31 0.524067 52 0.010078 3812161
31 31 0.655209 53 0.012362 4838017
8.24173
