q q_max q_time hits q_time/hits k 
1 31 0.012665 1 0.012665 63937
2 31 0.014385 2 0.007192 130433
3 31 0.020603 3 0.006868 195841
4 31 0.035826 5 0.007165 327361
5 31 0.045967 6 0.007661 414209
6 31 0.060938 8 0.007617 536705
7 31 0.069829 9 0.007759 602305
8 31 0.092146 11 0.008377 793409
9 31 0.126129 13 0.009702 1069825
10 31 0.114787 14 0.008199 943617
11 31 0.140952 16 0.008809 1146689
12 31 0.152449 18 0.008469 1219585
13 31 0.168301 19 0.008858 1333121
14 31 0.193810 21 0.009229 1526785
15 31 0.213223 23 0.009271 1650305
16 31 0.305312 25 0.012212 2380929
17 31 0.232097 26 0.008927 1752705
18 31 0.253923 28 0.009069 1903105
19 31 0.320368 30 0.010679 2401473
20 31 0.324440 32 0.010139 2388929
21 31 0.484617 34 0.014253 3541377
22 31 0.350083 36 0.009725 2574337
23 31 0.521075 38 0.013712 3879617
24 31 0.526163 40 0.013154 3938049
25 31 0.568790 42 0.013543 3956673
26 31 0.446189 44 0.010141 3075969
27 31 0.488721 46 0.010624 3382529
28 31 0.499196 48 0.010400 3485633
29 31 0.662376 50 0.013248 4612417
30 31 0.559750 52 0.010764 3829633
31 31 0.672923 53 0.012697 4660481
8.67823
