q q_max q_time hits q_time/hits k 
1 31 0.012331 1 0.012331 63937
2 31 0.013071 2 0.006535 131585
3 31 0.020309 3 0.006770 197377
4 31 0.035456 5 0.007091 332161
5 31 0.044556 6 0.007426 410177
6 31 0.059603 8 0.007450 538305
7 31 0.066928 9 0.007436 593537
8 31 0.089973 11 0.008179 790593
9 31 0.129685 13 0.009976 1129345
10 31 0.112869 14 0.008062 945473
11 31 0.136543 16 0.008534 1133953
12 31 0.193556 18 0.010753 1626049
13 31 0.162720 19 0.008564 1319873
14 31 0.184147 21 0.008769 1477185
15 31 0.207966 23 0.009042 1653825
16 31 0.226703 25 0.009068 1776577
17 31 0.233067 26 0.008964 1798529
18 31 0.262123 28 0.009362 1980353
19 31 0.286423 30 0.009547 2170177
20 31 0.333189 32 0.010412 2473985
21 31 0.347372 34 0.010217 2587457
22 31 0.343344 36 0.009537 2486913
23 31 0.445233 38 0.011717 3333249
24 31 0.462177 40 0.011554 3484545
25 31 0.423400 42 0.010081 3096001
26 31 0.484869 44 0.011020 3402369
27 31 0.491831 46 0.010692 3489665
28 31 0.531072 48 0.011064 3734337
29 31 0.580405 50 0.011608 4084161
30 31 0.545408 52 0.010489 3857729
31 31 0.548160 53 0.010343 3767041
8.01467
