q q_max q_time hits q_time/hits k 
1 31 0.012985 1 0.012985 63937
2 31 0.013295 2 0.006647 128705
3 31 0.020532 3 0.006844 193985
4 31 0.037231 5 0.007446 343681
5 31 0.045567 6 0.007594 406401
6 31 0.062320 8 0.007790 549121
7 31 0.070397 9 0.007822 607873
8 31 0.085220 11 0.007747 727425
9 31 0.133770 13 0.010290 1139521
10 31 0.115215 14 0.008230 943425
11 31 0.131782 16 0.008236 1060225
12 31 0.155567 18 0.008643 1250817
13 31 0.169472 19 0.008920 1320449
14 31 0.189030 21 0.009001 1478017
15 31 0.201726 23 0.008771 1555969
16 31 0.238306 25 0.009532 1852673
17 31 0.278890 26 0.010727 2122433
18 31 0.264723 28 0.009454 1988417
19 31 0.321857 30 0.010729 2394113
20 31 0.329869 32 0.010308 2460545
21 31 0.322868 34 0.009496 2357761
22 31 0.430127 36 0.011948 3137537
23 31 0.400449 38 0.010538 2948673
24 31 0.596893 40 0.014922 4414465
25 31 0.420151 42 0.010004 2896129
26 31 0.443745 44 0.010085 3104385
27 31 0.475209 46 0.010331 3239553
28 31 0.478116 48 0.009961 3417857
29 31 0.516543 50 0.010331 3595521
30 31 0.532424 52 0.010239 3745665
31 31 0.587850 53 0.011092 4037313
8.08231
