q q_max q_time hits q_time/hits k 
1 31 0.012230 1 0.012230 63937
2 31 0.012619 2 0.006310 128449
3 31 0.019843 3 0.006614 198593
4 31 0.034486 5 0.006897 337025
5 31 0.043484 6 0.007247 414465
6 31 0.057412 8 0.007176 534145
7 31 0.066020 9 0.007336 603265
8 31 0.085469 11 0.007770 774529
9 31 0.110692 13 0.008515 989121
10 31 0.110856 14 0.007918 966785
11 31 0.126589 16 0.007912 1081089
12 31 0.144901 18 0.008050 1235457
13 31 0.153871 19 0.008098 1285313
14 31 0.201411 21 0.009591 1695169
15 31 0.190596 23 0.008287 1554881
16 31 0.250660 25 0.010026 2068673
17 31 0.226602 26 0.008715 1836929
18 31 0.297893 28 0.010639 2408321
19 31 0.342582 30 0.011419 2771841
20 31 0.349909 32 0.010935 2856321
21 31 0.331655 34 0.009755 2600705
22 31 0.366048 36 0.010168 2808385
23 31 0.355007 38 0.009342 2739265
24 31 0.407524 40 0.010188 3131905
25 31 0.425168 42 0.010123 3137473
26 31 0.451262 44 0.010256 3428289
27 31 0.427625 46 0.009296 3244801
28 31 0.558656 48 0.011639 4222977
29 31 0.492459 50 0.009849 3576833
30 31 0.574562 52 0.011049 4291329
31 31 0.567367 53 0.010705 4138241
7.79561
