q q_max q_time hits q_time/hits k 
1 31 0.012240 1 0.012240 63937
2 31 0.013910 2 0.006955 130433
3 31 0.020973 3 0.006991 198465
4 31 0.036543 5 0.007309 329985
5 31 0.044244 6 0.007374 391873
6 31 0.068157 8 0.008520 603713
7 31 0.072430 9 0.008048 622913
8 31 0.090848 11 0.008259 769473
9 31 0.107193 13 0.008246 889409
10 31 0.118033 14 0.008431 963137
11 31 0.149011 16 0.009313 1218433
12 31 0.168296 18 0.009350 1343809
13 31 0.164450 19 0.008655 1298049
14 31 0.197240 21 0.009392 1549249
15 31 0.203873 23 0.008864 1574209
16 31 0.320252 25 0.012810 2508097
17 31 0.251742 26 0.009682 1902721
18 31 0.335824 28 0.011994 2556225
19 31 0.284264 30 0.009475 2094145
20 31 0.309562 32 0.009674 2266945
21 31 0.347489 34 0.010220 2515585
22 31 0.368810 36 0.010245 2673601
23 31 0.377939 38 0.009946 2693121
24 31 0.813853 40 0.020346 6126465
25 31 0.418963 42 0.009975 2941057
26 31 0.566744 44 0.012881 3916289
27 31 0.572697 46 0.012450 3942593
28 31 0.530876 48 0.011060 3634625
29 31 0.544409 50 0.010888 3750657
30 31 0.657654 52 0.012647 4520577
31 31 0.662515 53 0.012500 4505281
8.83122
