q q_max q_time hits q_time/hits k 
1 31 0.012068 1 0.012068 63937
2 31 0.013515 2 0.006757 128513
3 31 0.020370 3 0.006790 192321
4 31 0.038817 5 0.007763 360833
5 31 0.046986 6 0.007831 421377
6 31 0.066902 8 0.008363 590657
7 31 0.073139 9 0.008127 632321
8 31 0.093922 11 0.008538 809089
9 31 0.113019 13 0.008694 949249
10 31 0.117504 14 0.008393 967489
11 31 0.139286 16 0.008705 1134465
12 31 0.159907 18 0.008884 1281857
13 31 0.185667 19 0.009772 1488257
14 31 0.186566 21 0.008884 1468993
15 31 0.211377 23 0.009190 1643521
16 31 0.249950 25 0.009998 1944769
17 31 0.236180 26 0.009084 1785921
18 31 0.286307 28 0.010225 2159041
19 31 0.279575 30 0.009319 2077249
20 31 0.300872 32 0.009402 2196033
21 31 0.345546 34 0.010163 2521025
22 31 0.374336 36 0.010398 2703617
23 31 0.400367 38 0.010536 2895937
24 31 0.406406 40 0.010160 2933825
25 31 0.481564 42 0.011466 3342145
26 31 0.693313 44 0.015757 4868033
27 31 0.476243 46 0.010353 3347265
28 31 0.501443 48 0.010447 3471937
29 31 0.512944 50 0.010259 3529409
30 31 0.515387 52 0.009911 3627329
31 31 0.566971 53 0.010698 3922305
8.10671
