q q_max q_time hits q_time/hits k 
1 31 0.012558 1 0.012558 63937
2 31 0.013146 2 0.006573 130689
3 31 0.020297 3 0.006766 200257
4 31 0.035789 5 0.007158 343617
5 31 0.042377 6 0.007063 394433
6 31 0.060232 8 0.007529 554177
7 31 0.071156 9 0.007906 645313
8 31 0.098315 11 0.008938 884225
9 31 0.103530 13 0.007964 896385
10 31 0.117526 14 0.008395 1004865
11 31 0.130609 16 0.008163 1097345
12 31 0.148750 18 0.008264 1229889
13 31 0.161951 19 0.008524 1329921
14 31 0.187194 21 0.008914 1521921
15 31 0.204603 23 0.008896 1645889
16 31 0.240462 25 0.009618 1957697
17 31 0.232063 26 0.008925 1806209
18 31 0.254357 28 0.009084 1945281
19 31 0.273900 30 0.009130 2092993
20 31 0.295280 32 0.009227 2248769
21 31 0.324373 34 0.009540 2434305
22 31 0.333660 36 0.009268 2526145
23 31 0.433473 38 0.011407 3258689
24 31 0.463462 40 0.011587 3503041
25 31 0.409937 42 0.009760 3025025
26 31 0.458445 44 0.010419 3313921
27 31 0.500175 46 0.010873 3652161
28 31 0.459220 48 0.009567 3367169
29 31 0.518024 50 0.010360 3721473
30 31 0.564371 52 0.010853 4073793
31 31 0.635088 53 0.011983 4509825
7.8045
