q q_max q_time hits q_time/hits k 
1 31 0.013226 1 0.013226 63937
2 31 0.013508 2 0.006754 130241
3 31 0.019784 3 0.006595 193345
4 31 0.035503 5 0.007101 336513
5 31 0.042695 6 0.007116 393921
6 31 0.065789 8 0.008224 605057
7 31 0.067688 9 0.007521 602945
8 31 0.083296 11 0.007572 726785
9 31 0.108192 13 0.008322 932865
10 31 0.113235 14 0.008088 955905
11 31 0.134034 16 0.008377 1117505
12 31 0.155393 18 0.008633 1284929
13 31 0.158882 19 0.008362 1292353
14 31 0.186121 21 0.008863 1514433
15 31 0.202087 23 0.008786 1616897
16 31 0.226979 25 0.009079 1814913
17 31 0.241994 26 0.009307 1883073
18 31 0.248432 28 0.008873 1908225
19 31 0.283976 30 0.009466 2196097
20 31 0.303345 32 0.009480 2306689
21 31 0.454403 34 0.013365 3498497
22 31 0.342934 36 0.009526 2608705
23 31 0.353249 38 0.009296 2624513
24 31 0.390152 40 0.009754 2873281
25 31 0.477907 42 0.011379 3491777
26 31 0.433374 44 0.009849 3182593
27 31 0.555011 46 0.012065 3940097
28 31 0.481912 48 0.010040 3457921
29 31 0.577990 50 0.011560 4102849
30 31 0.621055 52 0.011943 4367425
31 31 0.548641 53 0.010352 3840961
7.94094
