q q_max q_time hits q_time/hits k 
1 31 0.014145 1 0.014145 63937
2 31 0.013358 2 0.006679 131073
3 31 0.021271 3 0.007090 203265
4 31 0.036419 5 0.007284 339905
5 31 0.045987 6 0.007665 413505
6 31 0.061680 8 0.007710 551617
7 31 0.070511 9 0.007835 618689
8 31 0.086790 11 0.007890 751489
9 31 0.119918 13 0.009224 1022849
10 31 0.112963 14 0.008069 938497
11 31 0.150170 16 0.009386 1249025
12 31 0.238714 18 0.013262 2007553
13 31 0.163529 19 0.008607 1308417
14 31 0.187415 21 0.008925 1486721
15 31 0.245645 23 0.010680 1947777
16 31 0.232552 25 0.009302 1829377
17 31 0.285285 26 0.010972 2192321
18 31 0.333000 28 0.011893 2549569
19 31 0.305960 30 0.010199 2324417
20 31 0.313335 32 0.009792 2353153
21 31 0.523167 34 0.015387 4070081
22 31 0.435282 36 0.012091 3273025
23 31 0.386060 38 0.010159 2851393
24 31 0.390470 40 0.009762 2796161
25 31 0.485966 42 0.011571 3467009
26 31 0.528271 44 0.012006 3737857
27 31 0.508279 46 0.011050 3547649
28 31 0.607530 48 0.012657 4195201
29 31 0.516355 50 0.010327 3687105
30 31 0.629120 52 0.012098 4221185
31 31 0.594004 53 0.011208 4145921
8.64338
