q q_max q_time hits q_time/hits k 
1 31 0.013012 1 0.013012 63937
2 31 0.013536 2 0.006768 129217
3 31 0.020634 3 0.006878 194945
4 31 0.035595 5 0.007119 323137
5 31 0.044138 6 0.007356 390849
6 31 0.065868 8 0.008233 582337
7 31 0.070912 9 0.007879 607233
8 31 0.090884 11 0.008262 773953
9 31 0.106461 13 0.008189 884289
10 31 0.135603 14 0.009686 1114753
11 31 0.160884 16 0.010055 1304833
12 31 0.158092 18 0.008783 1245441
13 31 0.168016 19 0.008843 1323393
14 31 0.219787 21 0.010466 1724161
15 31 0.241980 23 0.010521 1890113
16 31 0.224112 25 0.008964 1701825
17 31 0.233404 26 0.008977 1736385
18 31 0.258360 28 0.009227 1890817
19 31 0.305116 30 0.010171 2247617
20 31 0.382281 32 0.011946 2809217
21 31 0.325566 34 0.009575 2367873
22 31 0.369299 36 0.010258 2672065
23 31 0.365995 38 0.009631 2630913
24 31 0.515590 40 0.012890 3792257
25 31 0.468675 42 0.011159 3296065
26 31 0.478202 44 0.010868 3283137
27 31 0.476315 46 0.010355 3279873
28 31 0.633659 48 0.013201 4437953
29 31 0.539792 50 0.010796 3719105
30 31 0.543049 52 0.010443 3758977
31 31 0.563334 53 0.010629 3945921
8.22843
