q q_max q_time hits q_time/hits k 
1 31 0.011979 1 0.011979 63937
2 31 0.013847 2 0.006923 131329
3 31 0.020952 3 0.006984 198849
4 31 0.035681 5 0.007136 327681
5 31 0.044072 6 0.007345 391809
6 31 0.060589 8 0.007574 533569
7 31 0.072439 9 0.008049 629697
8 31 0.086601 11 0.007873 736705
9 31 0.117401 13 0.009031 989953
10 31 0.122178 14 0.008727 1009473
11 31 0.132479 16 0.008280 1067521
12 31 0.203040 18 0.011280 1656577
13 31 0.162623 19 0.008559 1287361
14 31 0.182181 21 0.008675 1425217
15 31 0.205615 23 0.008940 1605761
16 31 0.448659 25 0.017946 3604673
17 31 0.241271 26 0.009280 1819457
18 31 0.268199 28 0.009579 1993601
19 31 0.323225 30 0.010774 2421505
20 31 0.453254 32 0.014164 3433025
21 31 0.327700 34 0.009638 2425985
22 31 0.487675 36 0.013547 3685569
23 31 0.405158 38 0.010662 2950401
24 31 0.393129 40 0.009828 2904257
25 31 0.419113 42 0.009979 3001601
26 31 0.457282 44 0.010393 3211265
27 31 0.512314 46 0.011137 3534081
28 31 0.654286 48 0.013631 4509121
29 31 0.495765 50 0.009915 3460737
30 31 0.555436 52 0.010681 3691841
31 31 0.537139 53 0.010135 3756673
8.45144
